Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;12/2015;53.908.580;0;35.661.100;-2.309.679;1.909.641;2.712.092;91.881.735;-50.204.598;-26.089.446;0;0;-14.259.100;-90.553.143;1.328.592;4.904.320;3.602.707;-10.009.751;-7.599.801;-1.753.837;5.513.862;7.949.582;-5.726.382;-3.119.300;-1.790.708;-7.672;-1.798.380;8.019.948;-719.543;5.502.026;-2.233.168
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;12/2015;44.857.325;0;17.409.096;6.855.422;1.755.227;6.294.405;77.171.474;-45.699.552;-10.681.506;0;0;-10.074.089;-66.455.146;10.716.328;8.570.045;2.216.254;-10.129.780;-5.301.069;-1.707.293;777.790;3.271.000;-9.394.240;-11.697.293;-980.965;-393.316;-1.374.280;5.256.384;-837.044;3.045.060;-941.532
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2015;28.027.039;129.366;38.013.598;-5.093.823;2.104.870;2.784.877;65.965.926;-50.590.087;-20.262.597;-299.106;0;-11.425.454;-82.577.245;-16.611.319;4.433.616;3.502.731;-4.793.174;-7.253.868;-1.435.714;16.846.417;4.217.983;-5.611.163;9.906.827;-6.704.491;61.248;-6.643.244;13.056.122;-2.020.019;4.392.859;0
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;12/2015;50.213.370;0;6.553.564;2.339.808;297.024;12;59.403.778;-1.641.688;-50.059.950;0;0;-1.265.148;-52.966.786;6.436.992;222.705;0;-599.812;-210.345;-453.364;-2.683.779;1.212.393;-534.203;-3.046.406;3.390.586;-2.749;3.387.838;-510.124;-193.755;2.683.959;0
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2015;27.074.499;42.271;26.726.198;-5.356.871;4.907.326;2.502.907;55.896.330;-39.877.182;-18.722.329;-39.909;0;-9.741.820;-68.381.240;-12.484.909;3.472.710;2.833.971;-6.217.449;-6.718.580;-1.023.368;18.467.088;3.247.917;-4.530.364;9.531.925;-2.952.984;-278.314;-3.231.298;11.703.578;0;8.472.280;-3.126.872
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;12/2015;18.147.696;782;15.892.193;-7.320.506;0;2.781.060;29.501.226;-30.747.155;-1.802.347;-797;-1.122.849;-6.280.178;-39.953.326;-10.452.100;4.108.775;1.224.757;-3.168.723;-4.763.684;-862.748;11.047.820;8.684.819;-11.393.926;4.877.089;-5.575.011;449.140;-5.125.871;8.156.500;-691.717;2.338.913;-1.400.000
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;12/2015;8.115.865;1.488.128;927.427;-180.897;0;132.978;10.483.501;-2.907.425;-673.501;-3.152.649;-13.096;-2.708.524;-9.455.195;1.028.306;1.935.350;1.096.963;-130.345;-2.949.312;-422.116;755.896;1.682.112;-3.124.008;-1.155.460;-127.154;711.164;584.011;1.018.582;-2.482;1.600.111;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;80525;b1;3;8;CURITIBA;PR;12/2015;5.277.451;214.038;3.643.580;496.411;0;589.349;10.220.829;-5.989.526;-694.277;-176.683;-786.542;-1.690.755;-9.337.784;883.045;712.799;683.703;-1.964.310;-2.474.607;-241.990;555.560;1.385.772;-1.234.936;-2.578.010;-1.694.965;-57.864;-1.752.830;923.101;-3.171;-832.899;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;12/2015;0;521;10.114.911;0;0;0;10.115.433;-9.987.770;-19;-493;0;1;-9.988.281;127.152;0;0;0;-11.531;-5.930;388.910;6.634;-7.584;370.498;497.650;0;497.650;-43.922;0;453.728;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;12/2015;2.845.542;12.388;5.841.892;-785.347;449.400;30.601;8.394.475;-7.233.409;-477.007;-12.155;0;-756.095;-8.478.665;-84.191;271.018;128.452;-708.791;-470.264;-83.219;988.666;568.112;-261.064;432.909;348.719;-3.723;344.996;421.619;0;766.615;-544.830
