Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;80329;b1;1;1;BRASILIA;DF;12/2016;48.941.992;0;37.246.712;-4.125.981;82.960;2.770.797;84.916.480;-54.019.623;-6.914.652;0;0;-14.330.820;-75.265.095;9.651.385;4.831.093;4.168.225;-11.746.480;-7.840.861;-2.158.486;3.546.992;7.425.214;-4.885.961;-6.660.263;2.991.122;11.994;3.003.116;561.005;-385.922;3.178.199;-943.389
CAIXA ECONOMICA FEDERAL;360305;;;80738;b1;1;6;BRASILIA;DF;12/2016;48.421.812;0;22.377.249;-1.129.903;189.330;7.100.192;76.958.680;-44.101.405;-9.755.882;0;0;-10.042.010;-63.899.296;13.059.384;8.982.005;2.611.048;-10.983.814;-5.574.074;-1.826.637;315.594;3.341.655;-6.736.042;-9.870.265;3.189.119;-158.623;3.030.496;-535.278;-784.700;1.710.519;0
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2016;25.235.960;60.061;38.445.696;3.762.746;878.474;3.485.727;71.868.663;-49.613.828;-3.022.410;-66.437;0;-5.332.253;-58.034.928;13.833.735;4.798.885;3.794.088;-6.146.357;-6.689.182;-1.793.524;3.623.076;3.731.375;-5.444.873;-4.126.512;9.707.224;-11.878;9.695.345;-56.532;-2.314.273;7.324.540;-3.565.000
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;80075;b1;2;8;OSASCO;SP;12/2016;30.908.941;21.758;32.566.665;2.667.512;903.762;2.952.938;70.021.576;-46.599.799;-2.939.415;-20.630;0;-10.361.259;-59.921.103;10.100.473;3.879.983;3.356.480;-8.047.853;-8.723.839;-1.564.500;6.157.678;3.825.579;-4.189.888;-5.306.360;4.794.113;-651.540;4.142.573;2.685.695;0;6.828.268;-4.069.427
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;80185;b1;3;8;SAO PAULO;SP;12/2016;17.879.335;645;19.106.398;2.068.278;0;3.723.700;42.778.356;-30.183.787;-1.138.586;-729;-754.285;-5.909.956;-37.987.343;4.791.013;4.215.142;1.498.083;-3.595.679;-4.650.712;-1.315.209;1.314.106;12.803.382;-11.790.271;-1.521.157;3.269.855;-455.346;2.814.509;713.551;-561.646;2.966.415;-3.350.000
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;81847;b4;1;4;RIO DE JANEIRO;RJ;12/2016;28.720.981;0;13.332.905;-216.762;0;1;41.837.124;-1.852.214;-28.261.201;0;-392.703;-4.568.839;-35.074.957;6.762.167;140.811;0;-684.512;-187.557;-528.255;2.989.264;497.207;-824.546;1.402.412;8.164.579;-2.079;8.162.500;565.052;-161.966;8.565.585;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;80099;n1;2;19;SAO PAULO;SP;12/2016;0;0;10.621.723;0;0;0;10.621.723;-10.498.190;0;0;0;0;-10.498.190;123.533;0;0;0;-11.762;-5.747;392.370;6.556;-6.376;375.040;498.573;0;498.573;-21.492;0;477.081;-60.000
BANCO ITAUCARD S.A.;17192451;ITAU;10069;80099;b2;2;8;SAO PAULO;SP;12/2016;6.878.873;1.037.696;1.142.772;-191.596;0;92.617;8.960.362;-2.919.619;-1.281.542;-1.542.416;-7.854;-2.411.620;-8.163.051;797.311;2.018.454;1.100.537;-183.600;-2.239.116;-409.038;594.881;1.768.482;-1.999.292;651.309;1.448.620;247.571;1.696.192;-183.121;-3.448;1.509.622;-1.159.000
BANCO SAFRA S.A.;58160789;SAFRA;10083;80109;b1;2;8;SAO PAULO;SP;12/2016;2.742.758;77.907;5.868.084;19.647;96.251;55.351;8.860.000;-6.864.915;-105.504;-77.980;0;-466.663;-7.515.061;1.344.939;361.259;93.352;-893.720;-640.508;-137.291;315.596;735.196;-331.564;-497.679;847.259;-1.607;845.652;22.334;0;867.987;-672.307
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;80075;n1;2;19;OSASCO;SP;12/2016;51.925;1.209.937;6.616.429;0;0;0;7.878.290;-6.643.965;-601;-1.022.121;0;31.099;-7.635.588;242.702;1.465;3;-1;-23.328;-13.743;2.050;46.720;-27.790;-14.624;228.078;-56.498;171.580;-63.034;0;108.547;-33.000
