Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2016;68.666.153;151.763.344;20.798.770;197.205.067;7.757.853;446.191.186;379.734.053;17.073.621;124.965.334;2.631.826;17.591.421;102.312;162.364.514;103.492.518;1.091.782.271;1.870.391;228.340.658;1.321.993.321;446.262;77.040.362;1.399.479.945
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2016;99.946.590;108.390.422;3.756.707;156.810.882;485.659;369.390.258;384.359.921;19.178.742;15.442.248;19.566.268;34.292.654;5.236.754;93.716.667;74.124.043;921.590.889;44.442.611;234.179.391;1.200.212.891;1.692.908;129.934.938;1.331.840.737
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2016;31.882.980;252.403.109;608.279;211.596.915;16.606.942;513.098.225;159.545.749;100.902.454;511.294;38.746.316;13.181.146;753.220;154.094.429;244.446.167;1.071.184.571;1.072.811;156.734.840;1.228.992.221;0;27.179.943;1.256.172.164
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2016;33.004.522;97.088.828;722.140;104.508.992;496.847;235.821.329;349.382.238;26.955.573;9.116.292;124.298.372;5.843.784;445.168;166.659.190;58.200.161;810.062.919;12.386.582;157.252.092;979.701.593;452.085;101.221.022;1.081.374.701
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2016;0;0;0;0;13.082.181;13.082.181;8.964.283;0;7.511.110;0;18.660.867;0;26.171.978;452.243.484;500.461.926;1.606.473;310.326.828;812.395.228;0;55.176.045;867.571.273
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2016;15.777.949;36.051.476;2.968.910;91.957.896;206.371;146.962.603;171.228.378;23.983.429;6.980.843;64.168.295;7.722.202;2.325.847;105.180.616;46.956.762;470.328.359;13.890.349;160.269.740;644.488.447;564.378;60.008.577;705.061.403
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2016;547.558;1.596.401;934.579;9.510.057;148;12.588.744;75.411.876;1.520.532;6.249.725;12.832.161;1.590.302;2.464.497;24.657.217;11.867.305;124.525.142;3.173.950;11.141.301;138.840.392;42.910;9.507.705;148.391.008
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2016;208.883;0;226.135;10.458.709;0;10.893.727;25.009.171;414.331;550.364;6.906.450;1.874.576;11.673;9.757.394;3.381.051;49.041.343;30.152.228;35.032.469;114.226.040;88.092;17.678.367;131.992.500
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2016;87.991;0;1.997.318;2.492.328;0;4.577.638;35.673.379;369.810;2.564.336;17.552.169;1.316.099;0;21.802.414;5.202.808;67.256.239;2.707.709;24.578.085;94.542.032;37.550;8.425.891;103.005.473
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2016;4.038.024;867.846;0;14.341.290;127.286;19.374.446;5.602.601;560.631;377;2.282.539;0;349.674;3.193.221;10.790.981;38.961.249;4.546.933;20.051.406;63.559.588;53.641;8.411.261;72.024.491
