Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2015;55.722.882;214.183;32.503.243;1.096.095;2.062.181;2.712.092;94.310.675;-51.419.030;-24.112.286;-128.623;0;-14.897.305;-90.557.244;3.753.431;6.239.549;3.850.979;-10.578.238;-8.285.892;-1.843.001;4.666.396;8.768.117;-7.567.877;-4.749.967;-996.536;-5.682;-1.002.218;7.394.809;-720.464;5.672.126;-2.233.168
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2015;44.857.325;0;17.409.096;6.855.422;1.755.227;6.294.405;77.171.474;-45.699.552;-10.681.506;0;0;-10.074.089;-66.455.146;10.716.328;8.570.045;2.216.254;-10.129.780;-5.301.069;-1.707.293;777.790;3.271.000;-9.394.240;-11.697.293;-980.965;-393.316;-1.374.280;5.256.384;-837.044;3.045.060;-941.532
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2015;44.257.455;1.750.594;24.473.893;-4.614.143;3.545.299;3.077.355;72.490.453;-40.272.613;-21.065.699;-3.514.602;0;-14.704.700;-79.557.614;-7.067.161;8.132.649;4.977.192;-7.538.330;-10.085.732;-2.352.557;12.962.204;18.041.786;-18.422.756;5.714.456;-1.352.705;769.712;-582.994;13.889.915;-2.368.242;10.938.678;-3.310.406
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2015;35.581.057;1.353.853;20.719.788;-5.696.496;4.908.222;2.568.586;59.435.009;-33.430.661;-18.197.948;-1.117.575;0;-11.540.660;-64.286.845;-4.851.836;4.866.232;4.005.078;-6.774.908;-8.407.921;-1.691.219;15.758.574;2.095.826;-7.474.195;2.377.467;-2.474.369;-335.653;-2.810.022;11.309.745;0;8.499.723;-3.127.113
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2015;50.213.370;0;6.553.564;2.339.808;297.024;12;59.403.778;-1.641.688;-50.059.950;0;0;-1.265.148;-52.966.786;6.436.992;222.705;0;-599.812;-210.345;-453.364;-2.683.779;1.212.393;-534.203;-3.046.406;3.390.586;-2.749;3.387.838;-510.124;-193.755;2.683.959;0
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2015;22.901.519;1.161.122;14.199.515;-7.055.717;0;2.796.879;34.003.319;-30.117.255;-1.982.319;-970.451;-1.167.937;-7.740.546;-41.978.508;-7.975.190;4.311.273;1.494.512;-3.340.670;-5.238.550;-1.147.997;-105.553;19.849.913;-13.050.129;2.772.798;-5.202.391;473.774;-4.728.618;7.899.153;-712.132;2.458.404;-1.470.061
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2015;6.390.905;177.728;2.725.174;1.595.248;271.297;0;11.160.352;-7.594.926;-171.195;-180.192;0;-1.823.419;-9.769.732;1.390.621;231.612;266.775;-727.866;-623.460;-163.338;78.822;969.438;-2.014.637;-1.982.653;-592.032;-11.259;-603.292;890.356;-73.121;213.943;0
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2015;6.195.933;327.200;3.496.660;494.619;0;589.349;11.103.760;-5.937.864;-839.996;-257.681;-786.064;-2.191.563;-10.013.168;1.090.592;769.358;746.862;-2.056.221;-2.758.735;-290.177;132.032;1.988.626;-1.256.275;-2.724.530;-1.633.938;-75.847;-1.709.786;936.013;-11.445;-785.218;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2015;3.878.814;443.959;5.685.552;-822.310;491.467;77.817;9.755.299;-7.563.491;-764.419;-341.334;0;-849.263;-9.518.508;236.791;294.204;160.282;-815.886;-564.393;-104.722;773.031;946.991;-538.446;151.061;387.853;-2.370;385.483;381.132;0;766.615;-544.830
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2015;1.950.255;66.873;2.218.809;842.809;652.551;52.858;5.784.156;-1.488.681;-1.824.672;-50.949;0;-415.426;-3.779.728;2.004.428;433.397;149.832;-646.951;-819.426;-144.538;-1.252;409.698;-556.386;-1.175.626;828.802;-4.676;824.125;-175.964;-117.425;530.737;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2015;3.423.409;28.802;1.259.420;289.627;279.024;490.029;5.770.311;-2.571.870;-579.682;-16.389;0;-297.060;-3.465.001;2.305.310;76.065;384.638;-904.981;-548.329;-160.898;173.369;485.883;-1.299.792;-1.794.044;511.266;-5.683;505.584;62.819;-59.562;508.841;-195.045
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2015;2.446.244;0;387.274;-53.946;980.353;0;3.759.924;-205.833;-3.151.239;0;0;-316.517;-3.673.589;86.335;33.391;9.477;-72.085;-52.955;-25.458;0;30.116;-23.054;-100.569;-14.234;-23;-14.256;69.055;-13.431;41.368;-89.588
PAN;31323;b1;;C;2;SAO PAULO;SP;12/2015;2.961.338;35.706;181.766;458.845;102.606;0;3.740.261;-3.200.000;-7.322;-35.553;0;-499.608;-3.742.484;-2.223;62.442;176.571;-159.617;-1.010.313;-88.253;19.146;1.264.013;-311.841;-47.851;-50.074;-47.254;-97.329;175.298;0;77.970;-3.152
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2015;1.431.353;0;1.609.014;435.019;254.149;-8.811;3.720.724;-1.207.235;-1.314.021;0;0;-460.822;-2.982.078;738.646;969.134;28.484;-834.589;-531.135;-136.590;0;821.248;-915.042;-598.491;140.155;65;140.220;26.983;-19.609;147.595;-20.205
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2015;736.016;0;1.959.627;763.309;191.094;0;3.650.046;-1.291.817;-1.467.984;0;0;-525.088;-3.284.889;365.157;453.596;0;-645.156;-209.923;-61.461;281.137;394.775;-406.708;-193.741;171.416;5.761;177.177;94.343;-5.236;266.284;0
