Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2002;16.606.067;21.614.329;4.453.990;31.589.968;4.363.049;78.627.402;39.341.351;0;0;0;1.132.106;0;1.132.106;13.696.376;132.797.235;0;26.601.215;159.398.450;94.160;9.097.989;168.590.599
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2002;2.646.441;0;0;0;8.515.471;11.161.912;0;0;0;0;0;0;0;29.716.734;40.878.646;0;65.335.516;106.214.162;0;12.217.978;118.432.139
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2002;3.650.544;36.989.063;0;26.129.827;4.670.936;71.440.370;5.657.326;0;0;0;0;11.129.542;11.129.542;3.707.893;91.935.131;0;12.411.141;104.346.272;0;4.081.677;108.427.949
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2002;8.142.911;18.353.566;85.997;19.617.079;319;46.199.873;13.222.886;0;0;0;3.799.859;978.370;4.778.229;14.548.709;78.749.697;0;18.187.130;96.936.827;7.942;10.323.320;107.268.089
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2002;6.009.262;15.635.811;636.418;4.919.514;35.520;27.236.526;11.586.202;0;0;0;2.417.920;717.692;3.135.612;7.635.870;49.594.210;0;17.122.091;66.716.301;32.949;11.748.538;78.497.788
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2002;2.624.319;3.462.510;27.298;9.405.494;5.105;15.524.727;4.543.608;0;0;0;2.608.405;92.146;2.700.551;10.055.814;32.824.700;0;18.268.359;51.093.059;34.046;5.912.936;57.040.041
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2002;2.219.774;4.715.864;166.056;12.619.882;1.562;19.723.138;9.145.911;0;0;0;2.952.887;444.675;3.397.563;8.927.112;41.193.723;0;7.994.775;49.188.498;17.045;6.440.448;55.645.990
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2002;2.006.282;4.401.397;180.728;2.775.547;5.972;9.369.925;2.626.295;0;0;0;1.020.571;137.686;1.158.257;1.624.015;14.778.492;0;13.361.324;28.139.816;9.265;5.253.272;33.402.353
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2002;545.483;818.701;673.665;5.561.861;677;7.600.386;10.079.067;0;0;0;2.070.632;0;2.070.632;4.215.003;23.965.088;0;6.265.247;30.230.335;9.448;1.959.865;32.199.648
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2002;729.750;140.832;0;372.335;2.944;1.245.860;2.326.014;0;0;0;35.962;16.002;51.964;8.810.536;12.434.375;0;11.526.365;23.960.740;8.368;2.974.437;26.943.545
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2002;611.868;804.608;98.559;219.176;16.520;1.750.731;4.108.175;0;0;0;0;357.071;357.071;9.607.359;15.823.336;0;8.345.833;24.169.169;2.809;2.030.545;26.202.522
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2002;1.192.911;5.377.691;0;9.589.662;8.590;16.168.854;3.288.864;0;0;0;0;151.149;151.149;280.644;19.889.511;0;1.684.885;21.574.396;33;1.355.909;22.930.339
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2002;2.271.810;1.514.827;146.647;6.326.573;109;10.259.966;2.350.749;0;0;0;46.507;0;46.507;2.119.409;14.776.630;0;6.321.871;21.098.501;8.646;1.200.517;22.307.664
