Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2014;73.520.083;148.698.890;30.353.883;209.367.700;6.307.424;468.247.980;296.430.826;14.155.946;102.325.298;2.546.805;27.592.315;2.384;146.622.749;110.337.787;1.021.639.342;2.650.184;193.094.811;1.217.384.336;425.370;70.675.464;1.288.485.170
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2014;63.359.176;118.449.430;19.125.081;109.235.094;662.708;310.831.489;333.841.395;10.832.184;7.810.374;22.543.139;16.092.734;2.377.364;59.655.794;87.890.801;792.219.479;17.736.769;203.434.120;1.013.390.368;1.378.766;103.079.063;1.117.848.197
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2014;27.002.940;236.836.068;3.663.877;143.348.461;8.487.409;419.338.756;172.769.884;86.650.783;1.807.449;37.875.454;10.777.850;637.541;137.749.077;182.881.637;912.739.354;53.718;125.658.958;1.038.452.030;0;26.222.766;1.064.674.796
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2014;33.180.708;92.154.815;646.285;86.455.630;70.474;212.507.911;329.061.666;11.862.705;8.570.578;61.585.244;8.779.818;664.961;91.463.306;58.980.308;692.013.192;3.283.876;106.264.960;801.562.028;288.730;81.588.015;883.438.773
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2014;0;0;0;0;16.808.363;16.808.363;23.713.037;0;1.379.794;0;22.767.340;0;24.147.134;517.269.568;581.938.103;894.162;257.840.419;840.672.684;0;30.737.494;871.410.178
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2014;15.912.435;37.938.936;3.759.842;86.121.479;154.495;143.887.187;118.106.764;22.669.333;1.902.782;37.319.127;11.856.611;1.262.962;75.010.816;39.784.934;376.789.701;8.773.780;154.027.554;539.591.035;408.846;58.224.926;598.224.807
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2014;13.166.392;6.882.777;637.063;36.768.478;272.779;57.727.489;5.483.604;3.465.657;1.957.894;30.819.934;1.429.074;0;37.672.559;11.216.516;112.100.167;4.328.119;41.810.965;158.239.252;0;9.732.307;167.971.558
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2014;169.577;0;769.819;20.341.508;0;21.280.905;38.459.726;675.984;2.430.386;10.220.598;6.807.188;31.826;20.165.982;4.718.794;84.625.407;26.808.237;28.343.459;139.777.103;137.433;14.678.867;154.593.402
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2014;898.258;1.660.211;2.795.386;4.427.429;121;9.781.404;63.012.906;2.492.074;4.401.175;15.336.205;2.717.515;1.061.319;26.008.287;16.310.038;115.112.635;6.052.269;10.747.746;131.912.651;28.926;8.733.555;140.675.131
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2014;149.239;0;1.229.727;2.431.582;0;3.810.548;27.985.821;400.866;2.853.925;13.011.497;6.615.204;32.398;22.913.890;6.661.777;61.372.036;1.674.385;28.473.957;91.520.378;32.461;7.553.875;99.106.714
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2014;5.582.461;1.292.277;39.134;7.259.673;105.299;14.278.844;6.744.571;148.686;1.003.561;729.466;0;91.568;1.973.280;7.650.744;30.647.439;4.201.353;19.271.272;54.120.065;33.787;6.706.737;60.860.588
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2014;3.289.121;7.762.045;569.869;22.675.988;5.799;34.302.822;4.318.236;858.293;0;1.979.500;0;0;2.837.792;4.175.849;45.634.699;41.566;7.570.189;53.246.455;17.287;5.670.031;58.933.772
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2014;165.168;1.956.179;1.425.715;7.453.095;925.270;11.925.427;1.756.348;0;83.412;0;1.602.549;0;1.685.961;3.544.954;18.912.689;0;15.924.494;34.837.183;0;3.367.809;38.204.992
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2014;218.541;0;0;1.495.246;0;1.713.787;4.445.865;0;0;0;0;0;0;14.761.701;20.921.354;4.401.034;7.362.509;32.684.898;1.172;3.758.337;36.444.406
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2014;173.801;0;425.226;3.712.220;100.929;4.412.176;3.645.330;0;49.610;2.827.192;0;0;2.876.802;2.923.262;13.857.570;2.935.192;14.976.468;31.769.229;27.563;2.790.475;34.587.267
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2014;185.178;0;0;3.656.672;0;3.841.850;8.721.642;0;0;180.707;0;18.975;199.682;6.666.624;19.429.798;1.080.856;6.281.619;26.792.273;41.780;3.417.044;30.251.097
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2014;42.361;4.475.574;7.140.447;73.070;0;11.731.452;9.378.219;0;140.352;0;0;0;140.352;5.659.916;26.909.938;363;956.909;27.867.210;0;1.062.123;28.929.333
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2014;324.738;0;33.226;1.375.092;0;1.733.056;705.895;0;0;0;0;0;0;3.837.484;6.276.434;1.519.228;18.516.266;26.311.928;3.213;1.655.917;27.971.057
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2014;0;0;278.336;3.497.623;0;3.775.959;0;0;0;2.716.673;0;0;2.716.673;12.673.524;19.166.156;21.332;4.054.012;23.241.500;188.584;2.621.370;26.051.454
PAN;31323;b1;;C;2;SAO PAULO;SP;12/2014;107.039;0;8.631.521;2.837.794;0;11.576.354;1.187.356;1.536.342;846.959;2.006.698;773.610;0;5.163.608;101.703;18.029.021;38.847;3.866.859;21.934.727;1.605;3.786.214;25.722.546
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2014;31.008;2.551.307;13.832.029;155.104;0;16.569.448;1.679.313;0;3.702;0;0;0;3.702;1.816.042;20.068.504;0;1.034.438;21.102.942;15;786.874;21.889.831
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2014;82.951;0;452.079;4.259.535;0;4.794.565;25.070;632.126;1.535.016;2.906.857;217.121;400;5.291.520;5.309.184;15.420.339;331.556;2.778.092;18.529.987;26.921;2.188.545;20.745.453
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2014;455.606;0;324.861;3.140.698;8.164;3.929.328;742.554;459.123;224.145;3.866.618;3.274.592;0;7.824.479;1.909.277;14.405.638;25.321;1.956.339;16.387.299;9.971;2.522.708;18.919.978
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2014;15.254;0;0;295.971;0;311.225;10.740;0;0;0;0;0;0;4.371.788;4.693.753;557.297;12.209.877;17.460.927;32.601;1.028.821;18.522.349
BMG;30290;b1;;C;2;SAO PAULO;SP;12/2014;62.145;0;156.024;5.218.297;0;5.436.466;0;103.189;186.741;1.266.953;1.422.215;0;2.979.098;477.551;8.893.114;104.494;4.482.002;13.479.610;0;3.532.302;17.011.912
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2014;3.603;0;130.809;29.242;0;163.654;737.042;0;2.660.000;0;0;0;2.660.000;9.771.845;13.332.540;111.520;2.108.809;15.552.870;0;1.343.541;16.896.411
BIC;32119;b1;;C;3;SAO PAULO;SP;12/2014;219.595;12.834;401.990;6.067.334;3.157;6.704.910;1.614.644;281.956;295.236;169.112;1.031.711;209;1.778.225;2.114.932;12.212.710;12.505;2.170.753;14.395.968;26.099;1.219.441;15.641.508
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;12/2014;0;0;3.124.217;1.466.445;0;4.590.662;0;0;0;1.342.781;0;0;1.342.781;0;5.933.443;0;7.449.530;13.382.973;465.024;1.518.429;15.366.427
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2014;1.344.571;2.531.874;144.775;4.365.652;0;8.386.872;3.698.922;211.227;0;229.996;0;0;441.223;727.123;13.254.140;0;674.505;13.928.645;1.779;1.061.694;14.992.118
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2014;19.769;0;297.125;566.463;0;883.356;2.400.921;20.297;374.268;4.984.274;0;1.201.027;6.579.866;1.508.116;11.372.259;62.176;1.137.126;12.571.562;32.969;2.094.332;14.698.863
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2014;0;0;0;0;0;0;0;0;0;0;0;0;0;10.706.523;10.706.523;0;619.698;11.326.221;6.054;2.068.068;13.400.342
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2014;620.148;322.689;161.897;7.251.030;2;8.355.766;932.828;7.382;136.326;248.307;50.223;0;442.239;47.724;9.778.558;0;2.772.729;12.551.286;973;709.360;13.261.618
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2014;143.748;0;0;1.316.749;0;1.460.497;238.530;0;0;0;0;0;0;3.631.651;5.330.678;595.600;5.960.956;11.887.235;684;1.194.603;13.082.522
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2014;736.098;586.661;22.830;1.280.109;567.331;3.193.029;310.128;0;0;0;0;0;0;660.801;4.163.958;0;6.542.885;10.706.843;0;1.711.591;12.418.434
BRB;31976;b1;;C;1;BRASILIA;DF;12/2014;896.098;1.753.754;132.379;5.724.458;6.849;8.513.539;353.986;262.477;0;277.080;0;0;539.556;276.607;9.683.688;0;1.380.557;11.064.244;144;1.165.305;12.229.693
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2014;0;0;0;4.545.150;0;4.545.150;1.822.930;0;0;0;0;0;0;659.611;7.027.691;2.045.457;1.025.633;10.098.781;0;2.001.537;12.100.318
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;12/2014;0;0;11.205;130.714;0;141.919;0;0;0;669.695;0;0;669.695;8.500.060;9.311.675;0;665.611;9.977.285;101.738;1.386.705;11.465.729
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2014;26.642;0;68.535;2.231.914;0;2.327.091;200.193;564.511;603.463;689.752;185.771;0;2.043.497;3.173.962;7.744.743;265.073;1.053.195;9.063.012;85.236;1.255.936;10.404.184
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;12/2014;349.597;0;9.147;931.255;0;1.289.998;154.928;0;0;0;0;0;0;1;1.444.927;4.035.238;3.469.665;8.949.830;2.545;1.349.561;10.301.935
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2014;0;0;0;7.137.854;0;7.137.854;0;0;0;0;0;0;0;162.919;7.300.773;0;209.732;7.510.504;0;404.109;7.914.613
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2014;0;0;0;698.279;0;698.279;0;0;91.190;1.168.987;0;0;1.260.178;4.033.056;5.991.512;6.277;161.402;6.159.192;169.264;1.228.157;7.556.612
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2014;6.742;0;2.848;814.981;0;824.572;0;0;516.196;216.778;0;0;732.974;940.657;2.498.202;153.204;3.914.575;6.565.981;289;786.134;7.352.404
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2014;0;0;15.298;0;0;15.298;0;0;0;0;0;0;0;0;15.298;0;6.928.306;6.943.604;0;349.026;7.292.631
