Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;09/2014;22.043.193;133.436;11.929.288;428.848;0;1.503.061;36.037.825;-19.835.667;-6.729.515;-97.943;-82.629;-4.458.988;-31.204.742;4.833.082;3.305.882;1.647.568;-4.518.182;-3.976.528;-885.337;1.702.462;3.197.545;-2.432.088;-1.958.677;2.874.405;39.571;2.913.976;263.879;-354.749;2.823.106;-941.310
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2014;19.186.916;2.057.969;8.332.448;698.367;922.181;1.606.115;32.803.998;-15.598.390;-5.780.464;-2.046.721;0;-4.786.825;-28.212.399;4.591.599;3.407.946;2.173.522;-2.973.601;-4.232.665;-758.585;3.962.071;5.756.189;-7.063.930;270.946;4.862.544;153.588;5.016.133;956.966;-904.170;5.068.929;-1.780.434
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2014;16.512.277;0;7.198.587;1.230.566;0;2.364.543;27.305.974;-15.103.381;-3.269.550;0;-655.151;-3.279.943;-22.308.025;4.997.948;3.874.505;845.037;-4.314.084;-1.491.525;-718.700;208.899;1.901.146;-3.091.092;-2.785.815;2.212.133;-124.881;2.087.252;165.813;-355.086;1.897.979;-592.340
BRADESCO;10045;b1;;C;2;OSASCO;SP;09/2014;15.105.369;1.200.327;8.972.513;-1.283.927;800.012;1.094.011;25.888.304;-13.615.030;-5.606.617;-1.041.556;0;-3.759.704;-24.022.908;1.865.396;2.231.225;1.694.643;-3.488.236;-3.588.852;-585.198;4.573.813;2.948.241;-2.969.742;815.893;2.681.289;-110.533;2.570.756;1.310.164;0;3.880.921;-1.364.090
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2014;16.830.378;0;1.839.716;-337.889;16.265;0;18.348.470;-425.443;-15.061.890;0;0;19.275;-15.468.058;2.880.412;56.669;0;-221.888;-105.120;-163.296;652.924;495.139;-594.360;120.068;3.000.480;10.236;3.010.716;-1.082.752;0;1.927.963;0
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;09/2014;9.992.494;1.714.877;4.865.845;-164.439;677.304;847.092;17.933.172;-9.751.051;-855.003;-1.623.003;0;-2.089.006;-14.318.063;3.615.109;1.832.009;740.392;-1.542.812;-3.339.948;-661.776;86.444;3.658.813;-4.755.190;-3.982.068;-366.959;84.809;-282.150;1.110.427;-249.257;579.021;0
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2014;2.785.884;251.245;1.066.799;550.221;0;224.816;4.878.966;-2.340.856;-194.878;-218.235;-154.017;-1.083.738;-3.991.723;887.243;262.392;381.032;-871.771;-1.203.851;-157.895;100.146;613.412;-572.627;-1.449.161;-561.918;-131.858;-693.777;363.296;-73.978;-404.458;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2014;2.962.062;460.745;917.434;385.336;100.628;0;4.826.206;-2.828.183;-116.532;-463.135;0;-594.889;-4.002.740;823.467;126.270;141.328;-362.109;-313.179;-93.963;35.911;458.399;-675.614;-682.957;140.510;-27.176;113.334;71.559;-49.781;135.112;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2014;1.639.375;136.363;1.701.497;-363.804;223.923;25.323;3.362.677;-2.433.834;-211.147;-115.529;0;-239.524;-3.000.034;362.643;117.722;63.727;-261.595;-212.624;-52.532;329.412;265.296;-152.291;97.115;459.758;-35.486;424.272;22.896;0;447.168;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2014;1.411.984;12.316;467.127;135.883;97.574;166.963;2.291.846;-930.873;-212.072;-9.122;0;-103.940;-1.256.008;1.035.839;37.893;166.033;-360.303;-264.676;-64.290;56.719;83.122;-390.009;-735.511;300.327;-764;299.564;-57.272;-26.946;215.346;-67.739
