Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;09/2015;408.636.830;1.636.660;11.483.455;23.127.652;27.608.885;13.514.195;2.774.913;216.308;80.362.067;58.971;2.458.566;3.764.731;11.250.725;15.737.081;25.351.508;5.835.848;64.457.430;261.970;2.526.584;940.007;457.972;0;0;24.841;4.211.374;569.109;8.026.434;2.161.567;258.815;282.931;832.658;278.403;12.409.916;292.236;6.816.626;10.792.497;198.594;16.528;1.278;3.806;18.121.565;943.029;4.476.605;8.467.138;11.909.795;15.863.015;10.967.647;136.960;52.764.188;633.496;6.699.435;17.440.083;24.281.557;11.610.873;18.059.662;9.548.240;88.273.347;93.570;4.546.627;4.981.704;2.154.238;1.171.974;2.102.491;14.702;15.065.307;7.423;281.843;1.348.837;3.378.480;548.366;23.471;0;5.588.421;67.383.216
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;;4;RIO DE JANEIRO;RJ;09/2015;383.630.588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141.319;14.712.769;40.542.169;83.863.704;71.949.356;145.556.349;26.045.491;382.811.157;748;26.906;113.323;246.195;182.214;250.046;0;819.431;0;0;0;0;0;0;0;0;0
ITAU;10.069;b1;C;2;;199;SAO PAULO;SP;09/2015;351.996.566;1.345.525;8.378.370;12.432.853;12.684.078;3.274.008;583.920;5.475;38.704.228;51.796;2.019.945;4.439.848;6.241.104;1.557.371;95.737;0;14.405.800;848.231;9.188.681;223.613;0;0;0;0;10.260.526;121.182;10.070.620;1.852.894;57.113;921;0;0;12.102.731;186.857;2.683.270;4.162.080;3.144.378;1.755.000;385.995;0;12.317.579;1.122.658;4.130.558;3.554.975;2.921.592;776.568;158.393;0;12.664.745;211.350;3.184.928;10.235.512;14.078.692;6.372.871;5.014.898;355.100;39.453.352;8.810;2.177.417;5.279.168;691.014;400.992;122.110;0;8.679.511;73.966;1.065.765;3.337.297;4.575.351;572.045;1.193.160;10.999;10.828.583;192.579.512
BRADESCO;10.045;b1;C;2;;199;OSASCO;SP;09/2015;291.334.425;1.340.101;8.786.711;13.717.149;14.699.849;3.259.810;296.665;0;42.100.285;186.858;1.783.409;3.513.596;3.462.204;418.501;24.043;48;9.388.659;685.992;9.590.021;1.776.514;101.501;0;0;0;12.154.028;308.947;8.536.894;1.140.658;414.291;239.838;9.101;0;10.649.729;155.728;4.410.315;9.183.579;6.194.989;3.381.065;294.225;0;23.619.902;1.009.226;2.582.018;2.430.715;2.715.619;899.585;265.954;4.968;9.908.085;150.939;2.680.671;7.503.748;11.358.711;4.288.936;3.462.014;378.059;29.823.078;6.299;1.109.953;1.900.631;1.148.573;1.339.910;439.415;475;5.945.257;23.993;330.106;1.698.160;8.094.854;4.281.670;3.594.988;250.114;18.273.886;129.471.516
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;09/2015;186.259.680;3.172.571;5.737.902;14.870.307;22.671.791;10.174.955;0;0;56.627.526;575.363;287.315;749.302;1.742.965;732.265;606;2;4.087.816;883.267;1.168.722;3.680.017;56.893;7.731;0;0;5.796.630;124.462;1.184.428;71.744;0;0;0;0;1.380.634;68.322;1.183.930;3.284.235;3.228.905;4.221.429;3.000.000;0;14.986.820;2.530.140;1.742.598;3.285.117;1.937.416;937.324;7.015;0;10.439.609;420.549;5.993.337;9.459.700;18.951.392;11.033.554;26.803.582;8.552.478;81.214.593;0;0;0;0;0;0;0;0;79.070;4.612.133;3.285.010;2.952.395;398.646;398.738;61;11.726.053;0
SANTANDER;30.379;b1;C;3;;199;SAO PAULO;SP;09/2015;135.574.645;952.631;7.599.520;12.596.926;9.121.444;3.236.814;765.401;389.176;34.661.912;81.198;844.565;1.840.403;2.085.793;564.255;831.018;616.062;6.863.293;402.661;4.520.564;1.582.237;355.003;147.826;65.125;12.506;7.085.922;117.799;10.138.768;4.333.911;199.065;580.188;31.061;671;15.401.462;82.842;4.446.543;4.707.151;2.417.076;456.251;131.306;0;12.241.168;541.113;904.510;1.262.596;2.036.145;765.540;194.512;63.220;5.767.636;100.688;765.391;2.928.754;4.444.261;2.002.506;2.071.443;10.604;12.323.646;8.145;711.069;1.389.395;208.320;79.394;30.809;662;2.427.795;134.664;716.774;3.085.467;3.946.799;210.411;1.466.408;2.037;9.562.561;29.239.249
HSBC;51.152;b1;C;3;;199;CURITIBA;PR;09/2015;49.568.664;306.671;4.293.724;4.511.468;3.765.474;559.952;53.267;12;13.490.568;13.671;199.230;457.499;553.625;68.264;51;6;1.292.346;110.747;1.654.270;613.557;59.532;102;0;1.361;2.439.570;32.325;4.128.407;734.155;13.136;1.280;514;1.113;4.910.928;261.277;2.428.697;3.943.794;1.942.307;129.097;2.959;7.459;8.715.591;262.718;86.782;89.240;96.326;63.549;40.389;1.646;640.649;13.455;494.247;817.928;1.176.689;350.194;157.200;0;3.009.715;17.866;1.030.083;1.668.994;193.885;44.246;11.123;0;2.966.197;61;370.725;616.973;411.989;10.387;2.394;0;1.412.528;10.690.572
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2015;47.839.894;16.516;998.008;1.221.314;587.792;242.708;754.089;189.286;4.009.712;0;0;0;0;0;0;0;0;0;3.356;12.152;520;0;0;0;16.028;49.954;97.599;307.987;249.068;134.946;29.916;154;869.624;134.031;175.454;1.258.122;824.516;105.482;54.751;0;2.552.356;323;20.792;10.961;26.749;19.564;46.581;0;124.970;1.609;3.235;6.639;63.364;119.874;663.994;1.452.678;2.311.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.955.810
SAFRA;10.083;b1;C;2;;199;SAO PAULO;SP;09/2015;47.545.613;190.973;4.060.534;4.353.864;3.776.354;711.332;41.355;0;13.134.411;15.678;554.413;860.609;604.510;125.007;4.285;0;2.164.501;92.759;1.200.745;85.098;4.587;51.510;0;0;1.434.699;5.489;2.314.632;262.224;4.978;1.473;59.102;0;2.647.897;13.716;1.469.637;1.782.402;1.145.848;1.025.447;596.860;0;6.033.910;68.762;97.055;92.010;20.022;23.022;11.511;0;312.383;46.625;968.356;1.848.858;2.462.610;798.013;501.406;0;6.625.867;3.327;115.938;419.001;25.999;6.563;599;0;571.428;3.519;4.589;95.725;242.178;17.017;0;0;363.028;14.257.489
VOTORANTIM;51.011;b1;C;2;;199;SAO PAULO;SP;09/2015;17.202.879;70.098;459.945;1.110.638;1.216.823;366.682;136.397;0;3.360.583;66.701;208.220;407.059;468.013;22.992;3;0;1.172.987;0;2.983;0;0;0;0;0;2.983;0;116.437;13.403;4.180;0;0;0;134.020;209.721;468.946;1.197.927;1.308.218;1.493.495;3.280;0;4.681.587;242.745;334.641;141.824;10.426;76.818;424.160;308.373;1.538.987;21.679;237.971;557.031;959.175;594.097;734.725;0;3.104.679;905;78.739;70.738;87.995;47.117;12.703;0;298.197;0;0;0;0;0;0;0;0;2.908.857
BANRISUL;30.173;b1;C;1;;199;PORTO ALEGRE;RS;09/2015;14.420.621;161.338;983.821;2.071.730;2.518.232;670.114;37.568;0;6.442.804;3.048;24.808;51.571;60.652;6.720;99;0;146.898;98.723;814.588;595.469;177;0;0;0;1.508.957;22.734;435.715;86.882;240;0;0;0;545.571;35.922;490.465;927.757;13.924;8.774;1.696;0;1.478.538;74.523;212.653;329.871;214.509;109.267;75.209;6;1.016.039;18.550;143.443;386.422;652.393;311.224;317.280;0;1.829.312;16.628;87.280;158.685;70.807;35.027;50.501;0;418.929;288;27.340;75.316;454.430;191.649;13.745;0;762.767;270.807
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;09/2015;14.200.739;40.206;1.475.763;720.269;651.708;382.580;76;0;3.270.603;972;69.264;150.878;117.783;4.728;0;0;343.625;7.976;885.897;82.016;0;0;0;0;975.889;7.543;1.638.516;588.548;23.227;0;0;0;2.257.835;55.174;1.165.700;2.262.370;1.111.012;309.152;132.407;0;5.035.815;76.433;140.120;139.007;0;0;0;0;355.560;610;90.544;83.005;183.575;2.046;0;0;359.780;0;470.458;1.077.082;54.092;0;0;0;1.601.633;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;09/2015;13.368.095;0;0;0;0;0;0;0;0;0;5.141;50.214;42.159;8.282;0;0;105.797;3.434;146.427;53.664;0;0;0;0;203.525;624;245.666;99.235;0;0;0;0;345.525;5.737;473.868;847.902;484.148;14.772;0;0;1.826.427;88.363;1.152.623;1.367.456;1.274.557;136.398;10.533;16;4.029.945;1.306;119.739;348.423;458.635;216.217;137.580;0;1.281.900;0;126.021;284.350;278.028;88.653;109.111;0;886.162;0;0;0;0;0;0;0;0;4.688.814
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;;8;SAO PAULO;SP;09/2015;12.109.937;1.908;40.947;109.954;201.750;55.025;10.472;0;420.057;18.953;385.204;620.785;485.716;32.549;32;0;1.543.238;0;0;0;0;0;0;0;0;18.932;751.540;1.179.764;42.960;5.668;0;0;1.998.863;0;0;0;0;0;0;0;0;0;46.157;0;0;0;0;0;46.157;130.004;922.883;2.368.020;3.728.726;893.841;58.149;0;8.101.622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;09/2015;9.791.861;2.756;41.732;94.052;150.850;36.961;103;0;326.454;10.509;112.425;229.978;273.531;54.369;135;0;680.947;0;0;0;0;0;0;0;0;7.633;1.298.607;110.224;0;0;0;0;1.416.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.541;753.970;2.010.249;3.249.884;1.037.574;241.780;0;7.367.997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
