Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2017;520.909.619;2.111.615;6.002.315;15.113.921;25.060.694;11.414.186;4.646.209;677;64.349.616;631.268;691.024;1.824.652;1.546.411;524;0;19.577;4.713.456;302.148;1.041.752;2.369.277;2.227.301;71.618;56;1.700;6.013.852;1.481.863;12.775.725;34.029.365;77.667.556;62.009.810;166.523.059;62.800.055;417.287.434;1.489.845;6.032.322;1.961.849;124.640;7.696;5.830;0;9.622.183;175.735;358.801;2.495.575;814.473;306.506;164.806;60;4.315.955;2.029.149;3.775.121;3.151.279;2.846.980;1.427.276;1.308.947;68.371;14.607.123;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2017;318.662.676;274.762;4.630.037;12.254.107;25.093.206;15.958.418;8.643.734;420.124;67.274.388;595.177;2.837.238;5.908.932;8.473.925;3.735.857;1.627.317;1.140.386;24.318.831;50.424;579.958;1.408.828;1.827.301;299.706;82;54.681;4.220.979;52.091;574.180;1.250.516;3.317.259;3.260.584;15.987.903;19.632.439;44.074.972;883.807;20.312.094;3.659.300;255.366;40;0;585.586;25.696.193;2.373.454;10.605.100;49.773.093;33.600.667;22.247.136;19.530.748;690.814;138.821.014;657.785;1.166.880;2.774.418;3.031.679;1.885.423;1.167.958;338.167;11.022.310;3.233.988
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2017;241.425.630;445.404;4.073.295;9.908.749;18.410.187;9.375.430;2.213.097;129;44.426.290;492.358;1.528.656;2.865.876;4.700.078;1.272.678;35.676;0;10.895.322;198.482;1.734.124;4.150.416;6.797.243;1.230.888;2.235;0;14.113.388;106.522;911.673;1.482.150;3.885.304;3.656.577;14.789.664;12.552.653;37.384.544;4.528.290;45.659.356;16.322.806;433.411;44;1;0;66.943.908;302;54.158;626.892;154.405;54.197;22.040;0;911.994;1.750.063;4.882.395;2.983.653;4.475.236;1.405.925;182.174;0;15.679.446;51.070.738
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2017;173.160.992;231.784;4.835.656;11.538.229;18.426.565;7.191.208;1.742.882;486;43.966.809;923.336;4.538.967;5.160.693;2.867.159;302.923;61.004;88;13.854.169;296.646;3.207.990;7.386.866;8.820.606;1.070.849;3.124;0;20.786.081;81.087;646.275;1.408.218;3.608.762;3.349.394;13.164.045;10.139.259;32.397.041;4.218.427;19.321.058;9.829.969;419.270;14.167;435;0;33.803.326;342.384;1.361.791;6.852.149;3.373.498;1.503.295;755.770;0;14.188.887;1.680.802;4.851.295;2.968.630;3.091.703;842.441;238.720;10.685;13.684.275;480.404
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2017;152.026.654;378.097;2.422.165;6.084.087;9.619.083;4.083.233;1.891.219;251;24.478.135;649.875;1.148.512;2.456.578;3.580.893;1.017.980;65.042;112;8.918.992;517.521;4.929.790;11.792.113;15.971.250;2.357.443;11.480;2.543;35.582.140;44.843;1.160.530;2.754.688;5.797.180;4.207.641;10.068.322;4.079.259;28.112.463;1.433.877;17.925.627;5.401.274;505.484;116.877;41.773;26;25.424.937;41.563;364.723;2.588.435;1.311.006;545.390;387.713;0;5.238.830;1.655.606;4.500.452;3.599.966;3.921.412;1.654.152;770.350;8.717;16.110.655;8.160.502
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2017;35.069.020;77.399;385.522;858.867;1.122.789;311.472;51.320;0;2.807.370;13.359;20.855;155.951;9.605;15;0;0;199.785;602.060;4.371.243;10.118.770;13.246.719;1.587.291;456;0;29.926.538;0;0;0;0;0;0;0;0;287.977;1.159.355;429.593;12.944;0;0;0;1.889.869;249;7.659;20.497;45.693;4.762;2.278;0;81.139;7.318;7.631;37.523;83.363;21.058;7.377;49;164.319;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2017;20.629.471;85.654;879.505;2.344.561;4.246.804;2.363.273;1.175.306;53;11.095.155;33.369;500.093;890.973;221.568;83.505;20.519;21;1.750.047;301;5.572;13.919;16.184;1.933;12;0;37.921;2.482;50.281;139.073;359.630;336.583;1.306.223;963.786;3.158.059;34.233;815.791;207.740;11.411;0;0;0;1.069.175;38.282;130.469;675.634;370.666;257.943;241.854;21.289;1.736.137;105.036;1.014.135;245.832;227.441;111.167;79.305;59;1.782.976;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;12/2017;15.924.172;93.299;622.892;1.657.912;2.871.044;1.410.162;482.824;0;7.138.134;11.055;45.538;93.326;87.136;3.297;0;0;240.352;158.765;794.968;1.814.066;2.437.287;289.867;66;0;5.495.018;969;5.489;13.515;29.946;22.574;49.282;9.093;130.867;298.361;1.701.760;220.100;15.021;2.320;676;0;2.238.238;0;0;0;0;0;0;0;0;51.250;53.483;128.840;196.426;99.816;145.371;6.376;681.562;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2017;13.369.146;14.992;489.710;1.331.302;2.497.275;1.347.311;343.318;0;6.023.909;1.781;176.523;275.770;221.990;44.508;5.992;0;726.566;39.814;837.915;2.044.939;2.828.784;370.602;206;0;6.122.259;20;300;263;837;1.055;427;0;2.902;5.698;159.722;49.363;37;0;0;0;214.821;2;6.796;40.607;35.981;13.621;5.800;0;102.808;2.598;108.505;46.045;4.990;2.809;864;0;165.811;10.070
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2017;10.371.440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.429;172.841;2.820.843;1.095.484;565.859;335.101;0;5.082.558;97.764;178.291;2.375.261;1.636.086;787.247;214.234;0;5.288.882;0
