Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2005;9.457.174;16.324;6.016.462;-473.231;175.928;879.560;16.072.217;-7.358.085;-834.169;-7.750;0;-2.895.682;-11.095.686;4.976.531;3.614.178;0;-3.846.266;-2.677.262;-778.387;628.011;2.687.764;-959.762;-1.331.724;3.644.807;90.176;3.734.982;-1.282.304;-277.911;2.174.767;-739.821
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2005;4.091.300;0;8.363.871;-178.508;7.251;2.006.237;14.290.150;-7.625.096;-731.555;0;0;-712.115;-9.068.766;5.221.384;2.697.397;0;-3.048.648;-2.088.944;-436.973;61.097;1.744.166;-2.433.609;-3.505.513;1.715.871;-12.089;1.703.783;-426.085;-141.794;1.135.904;-299.556
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2005;7.323.422;0;4.737.298;627.737;462.039;744.167;13.894.662;-7.782.107;-1.046.127;0;0;-1.078.246;-9.906.480;3.988.183;2.645.535;0;-2.405.920;-2.072.478;-496.366;2.149.132;263.806;-888.901;-805.192;3.182.991;-66.224;3.116.767;-223.986;0;2.892.781;-611.887
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2005;4.681.844;168.092;4.662.886;341.423;0;490.291;10.344.535;-7.530.845;-86.548;-109.010;-95;-1.102.969;-8.829.466;1.515.068;2.057.977;0;-1.237.850;-1.827.957;-305.950;1.049.155;312.765;-869.498;-821.357;693.711;6.415;700.126;216.018;-224.760;691.383;-174.386
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2005;6.091.968;0;1.376.198;-101.233;21.492;0;7.388.426;-895.582;-4.096.545;0;0;-1.156.225;-6.148.352;1.240.074;640;0;-222.733;-120.198;-135.991;881.024;548.958;-242.042;709.658;1.949.732;-118.027;1.831.705;-410.838;-49.006;1.371.861;0
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;12/2005;3.462.578;0;2.251.889;236.049;93.979;292.142;6.336.636;-3.577.736;-347.142;0;0;-478.888;-4.403.767;1.932.870;875.533;0;-806.012;-956.023;-200.587;612.905;433.143;-679.933;-720.973;1.211.897;-10.806;1.201.091;-118.176;-98.656;984.259;-393.491
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2005;4.273.585;0;1.261.375;281.221;102.039;284.810;6.203.029;-3.233.369;-124.371;0;0;-607.789;-3.965.530;2.237.499;1.011.554;0;-996.869;-1.400.273;-231.861;359.669;91.698;-448.170;-1.614.251;623.248;-35.277;587.970;176.724;-104.586;660.108;-779.999
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2005;3.328.894;150.422;1.458.078;150.050;15.325;207.216;5.309.986;-2.814.897;-64.342;-108.499;0;-868.798;-3.856.536;1.453.450;1.006.676;0;-766.832;-1.251.376;-203.772;339.464;235.402;-239.644;-880.083;573.367;-9.352;564.015;27.394;-78.233;513.176;-242.800
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2005;13.958;2.149.449;2.248.141;-4.396;0;0;4.407.152;-1.308.761;0;-1.752.505;0;-94.036;-3.155.302;1.251.850;75.138;0;-1.831;-120.695;-83.827;-1.807;31.512;-29.443;-130.953;1.120.897;262.399;1.383.296;-471.901;0;911.395;0
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2005;1.310.049;0;2.282.046;337.147;141.702;90.399;4.161.342;-3.075.659;-276.377;0;0;-124.195;-3.476.231;685.111;284.292;0;-354.047;-398.889;-81.645;-2.719;353.411;-600.814;-800.411;-115.300;-17.179;-132.479;59.532;-5.208;-78.156;-40.000
