Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2015;72.807.579;144.089.086;36.736.242;206.644.510;6.228.276;466.505.693;331.778.323;19.066.737;118.263.145;2.621.717;29.241.111;8.135;169.200.844;116.627.913;1.084.112.773;4.301.519;202.862.914;1.291.277.207;420.635;73.686.752;1.365.384.594
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2015;61.267.522;117.357.236;44.175.036;97.400.552;672.016;320.872.362;338.755.033;10.893.959;7.999.356;23.178.172;18.018.947;2.916.851;63.007.285;95.040.294;817.674.973;31.305.495;252.865.701;1.101.846.169;1.466.325;103.149.276;1.206.461.770
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2015;25.780.456;233.150.487;2.354.188;148.734.761;10.710.960;420.730.852;161.681.989;98.090.793;1.724.968;39.967.397;13.173.678;631.755;153.588.591;192.404.858;928.406.290;46.069;123.498.299;1.051.950.657;0;26.470.512;1.078.421.169
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2015;0;0;0;0;16.280.937;16.280.937;16.923.595;0;2.981.402;0;26.082.633;0;29.064.035;533.609.918;595.878.486;1.881.071;263.841.319;861.600.876;0;30.812.535;892.413.411
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2015;30.510.950;91.741.025;459.550;89.998.501;64.886;212.774.911;311.954.156;14.299.643;10.136.738;61.964.733;8.091.072;588.940;95.081.126;62.348.554;682.158.747;5.720.124;108.023.772;795.902.643;287.072;84.589.104;880.778.819
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2015;15.093.286;37.569.276;3.732.963;84.308.123;177.148;140.880.796;125.633.452;23.653.833;1.998.944;43.803.073;12.911.323;1.353.538;83.720.712;45.115.793;395.350.752;15.129.383;150.533.496;561.013.631;408.017;58.580.194;620.001.841
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2015;12.114.315;6.777.334;949.390;38.737.012;305.583;58.883.635;6.424.722;3.493.824;2.163.969;34.617.312;1.880.218;0;42.155.323;12.764.843;120.228.521;10.233.167;47.266.231;177.727.920;0;9.605.924;187.333.844
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2015;426.139;0;987.445;18.076.390;0;19.489.974;40.822.096;754.455;2.224.958;11.276.341;7.333.789;40.400;21.629.943;5.660.445;87.602.459;29.528.120;29.227.857;146.358.435;173.169;15.467.821;161.999.426
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2015;771.604;1.475.809;3.018.025;4.786.125;146;10.051.708;68.906.553;2.357.066;4.803.005;14.623.612;3.071.075;1.253.641;26.108.400;19.197.428;124.264.089;6.855.729;11.833.158;142.952.976;31.364;9.070.359;152.054.699
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2015;85.847;0;1.635.753;3.206.079;0;4.927.679;29.227.478;433.573;2.854.044;13.868.564;7.220.937;32.379;24.409.497;7.499.507;66.064.160;2.745.913;29.216.660;98.026.734;29.469;7.678.712;105.734.915
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2015;5.458.425;1.265.106;120.056;7.202.725;120.175;14.166.487;7.767.471;171.047;801.722;681.340;0;231.578;1.885.687;10.734.854;34.554.498;8.410.675;23.663.770;66.628.943;32.827;6.817.404;73.479.173
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2015;2.672.423;7.728.974;884.746;23.568.012;5.552;34.859.706;4.763.323;828.244;0;1.989.427;0;0;2.817.670;4.476.533;46.917.232;11.022;8.042.558;54.970.811;17.173;5.740.742;60.728.726
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2015;6.453;0;0;419.873;0;426.326;0;0;0;0;0;0;0;5.860.698;6.287.024;1.719.916;32.242.917;40.249.858;29.620;882.050;41.161.528
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2015;163.550;0;544.077;3.114.341;125.220;3.947.187;4.053.921;0;497.787;3.021.875;0;25;3.519.688;3.901.579;15.422.374;3.824.969;18.610.682;37.858.025;25.399;2.851.858;40.735.282
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2015;206.405;1.816.168;1.429.356;6.963.757;969.174;11.384.860;1.679.747;0;135.626;0;1.936.955;0;2.072.580;4.102.556;19.239.744;0;17.132.828;36.372.572;0;3.037.410;39.409.982
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2015;177.512;0;0;1.596.009;0;1.773.522;2.556.900;0;0;0;0;0;0;8.701.953;13.032.375;7.818.028;13.332.954;34.183.356;1.151;3.851.549;38.036.056
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2015;250.455;0;0;3.744.551;0;3.995.006;11.812.640;0;0;186.484;0;20.542;207.027;7.959.265;23.973.938;1.156.774;8.408.464;33.539.176;39.826;3.348.458;36.927.460
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2015;373.570;0;172.207;1.336.516;0;1.882.293;968.538;0;0;0;0;0;0;4.939.818;7.790.649;2.514.046;18.977.058;29.281.754;3.627;1.703.722;30.989.103
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2015;37.663;4.504.349;7.143.514;58.990;0;11.744.517;9.402.140;0;153.392;0;0;0;153.392;5.940.271;27.240.320;529;1.006.266;28.247.115;0;1.116.826;29.363.941
PAN;31323;b1;;C;2;SAO PAULO;SP;03/2015;176.754;0;7.699.629;2.839.184;0;10.715.567;1.847.385;1.592.917;1.066.756;2.003.642;935.113;0;5.598.428;101.700;18.263.080;124.301;4.165.961;22.553.342;1.536;3.697.262;26.252.140
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2015;0;0;60.630;2.629.556;0;2.690.186;0;0;0;3.064.137;0;0;3.064.137;13.422.607;19.176.931;16.472;3.859.284;23.052.686;185.471;2.708.088;25.946.245
BANCOOB;51750;b1;;C;2;BRASILIA;DF;03/2015;19.786;2.552.134;15.268.336;155.880;0;17.996.135;1.457.832;0;5.549;0;0;0;5.549;1.852.894;21.312.410;0;1.640.752;22.953.162;11;807.882;23.761.055
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2015;45.685;0;151.453;4.470.524;0;4.667.662;25.942;890.273;1.648.022;2.923.453;210.757;409;5.672.915;6.632.069;16.998.588;685.939;3.151.813;20.836.340;22.025;2.275.896;23.134.261
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;03/2015;363.208;0;291.633;3.443.153;10.720;4.108.714;1.368.024;574.832;233.566;3.942.179;2.710.810;0;7.461.388;2.233.106;15.171.232;29.254;1.941.840;17.142.326;8.912;2.594.600;19.745.837
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2015;18.547;0;588;35.011;0;54.146;545.709;0;2.686.849;0;0;0;2.686.849;12.029.795;15.316.500;350.183;2.691.027;18.357.710;0;1.363.616;19.721.326
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;03/2015;299.745;0;31.012;955.622;0;1.286.379;609.392;0;0;0;0;0;0;645.766;2.541.537;9.756.397;4.905.427;17.203.362;5.310;1.384.795;18.593.467
BMG;30290;b1;;C;2;SAO PAULO;SP;03/2015;95.575;0;250.173;4.729.814;0;5.075.562;150.000;146.353;250.715;1.207.512;1.558.542;0;3.163.122;428.966;8.817.650;192.740;5.124.349;14.134.739;0;3.215.274;17.350.013
BIC;32119;b1;;C;3;SAO PAULO;SP;03/2015;178.554;13.104;626.549;5.727.814;3.665;6.549.686;1.372.000;291.935;286.568;125.775;1.230.501;216;1.934.994;2.511.685;12.368.364;8.954;2.379.870;14.757.189;27.249;1.038.381;15.822.819
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2015;1.303.646;2.522.641;309.045;4.687.496;0;8.822.828;3.914.667;298.043;0;234.027;0;0;532.070;716.535;13.986.099;0;704.786;14.690.885;1.702;1.090.454;15.783.041
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;03/2015;0;0;0;5.130.075;0;5.130.075;1.951.632;0;0;0;0;0;0;432.999;7.514.706;3.078.871;2.909.254;13.502.830;0;2.067.964;15.570.794
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;03/2015;0;0;2.899.539;1.290.328;0;4.189.867;0;0;0;1.512.636;0;0;1.512.636;0;5.702.503;0;7.008.841;12.711.344;456.251;1.566.802;14.734.397
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2015;19.456;0;306.902;70.070;0;396.428;2.500.000;17.290;371.896;4.901.839;0;1.326.495;6.617.520;1.557.710;11.071.658;54.691;1.172.624;12.298.974;33.513;2.123.082;14.455.569
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2015;0;0;0;0;0;0;0;0;0;0;0;0;0;11.107.280;11.107.280;0;530.042;11.637.322;6.297;2.108.936;13.752.554
