Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2002;2.810.529;85.604;2.616.517;41.507;158.269;62.605;5.775.031;-2.803.010;-442.928;-58.931;0;-593.043;-3.897.912;1.877.119;1.030.626;0;-1.296.284;-838.074;-166.225;-54.634;501.932;-399.678;-1.222.338;654.780;31.118;685.898;-336.881;0;349.017;0
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2002;2.608.592;363.209;970.507;192.168;329.544;60.555;4.524.575;-1.677.775;-463.942;-275.869;0;-632.558;-3.050.144;1.474.431;713.837;0;-745.261;-750.328;-124.607;156.332;110.753;-301.353;-940.627;533.803;-23.836;509.967;-58.563;-26.886;424.518;-234.545
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2002;824.848;0;1.965.373;-44.353;15;562.651;3.308.534;-1.819.499;-86.220;0;0;-329.353;-2.235.072;1.073.463;932.136;0;-815.832;-793.492;-104.095;19.050;366.444;-424.236;-820.024;253.439;-26.535;226.904;-12.180;0;214.724;0
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2002;1.626.133;219.537;628.254;115.587;146.021;15.616;2.751.148;-974.111;-434.922;-188.980;0;-392.696;-1.990.710;760.438;350.674;0;-307.041;-482.259;-71.038;142.899;215.027;-321.469;-473.206;287.232;-10.921;276.311;-11.804;-38.141;226.366;-54
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2002;1.480.469;256.197;870.991;1.191;3.148;57.704;2.669.701;-1.183.912;-146.372;-195.320;0;-314.731;-1.840.334;829.366;819.440;0;-609.117;-829.167;-94.625;168.781;403.262;-212.431;-353.856;475.511;99.765;575.275;-72.266;-35.219;467.790;-119.323
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2002;830.415;87.300;1.188.627;291.367;28.883;40.177;2.466.769;-1.013.586;-137.940;-76.494;0;-176.516;-1.404.536;1.062.233;302.699;0;-399.882;-288.114;-136.048;53.626;302.177;-306.590;-472.132;590.101;-2.891;587.210;-64.850;0;522.360;0
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2002;1.885.847;0;178.033;-50.306;2.300;0;2.015.875;-199.663;-1.404.194;0;0;-211.922;-1.815.779;200.096;0;0;-57.299;-18.501;-18.603;202.251;114.864;-49.006;173.707;373.803;2.223;376.026;-81.755;0;294.271;0
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2002;1.094.858;139.057;427.740;101.375;36.339;14.410;1.813.779;-468.785;-27.708;-124.963;0;-203.593;-825.049;988.730;263.994;0;-336.142;-496.161;-73.674;2.480;45.740;-213.157;-806.919;181.811;16.955;198.766;-50.777;-28.532;119.456;-19.000
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2002;525.165;40.986;536.045;55.239;10.543;4.811;1.172.789;-477.394;-119.620;-31.485;0;-98.539;-727.038;445.751;250.481;0;-254.018;-250.519;-44.161;23.994;100.973;-183.842;-357.092;88.659;-2.979;85.680;-9.495;-15.002;61.182;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2002;353.190;248.977;371.333;150.909;21.686;3.358;1.149.453;-572.190;-39.448;-173.833;0;-25.341;-810.811;338.642;63.051;0;-78.074;-63.889;-17.191;6.396;19.579;-40.456;-110.584;228.058;-146;227.912;-93.165;0;134.747;-28.660
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2002;298.762;0;682.935;-1.727;678;22.798;1.003.445;-497.089;-4.871;0;0;-63.396;-565.356;438.089;79.979;0;-216.881;-106.417;-23.757;0;12.169;-78.605;-333.513;104.576;-3.788;100.788;-50.197;0;50.591;-50.000
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;03/2002;453.319;104.678;225.157;26.039;34.447;3.448;847.087;-359.828;-87.564;-76.697;0;-46.927;-571.016;276.072;73.277;0;-117.914;-104.113;-17.464;3.193;39.081;-42.147;-166.087;109.985;-3.500;106.485;-28.262;-13.452;64.771;0
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2002;336.441;52.220;329.773;49.789;39.515;404;808.143;-159.126;-203.956;-38.043;0;-32.532;-433.657;374.485;80.080;0;-116.604;-84.122;-18.780;0;32.021;-28.431;-135.836;238.649;1.815;240.464;-79.716;-3.516;157.232;0
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2002;324.870;54.791;412.488;-46.115;31.281;2.805;780.119;-295.716;-178.375;-36.673;0;-24.742;-535.506;244.613;70.595;0;-119.806;-83.921;-12.291;3.808;10.121;-69.495;-200.988;43.625;235;43.860;-7.279;-4.701;31.880;0
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;03/2002;219.168;23.695;193.538;135.645;109.520;1.900;683.466;-300.595;-77.626;-14.632;0;-27.633;-420.486;262.980;30.708;0;-90.330;-88.960;-10.622;-145;111.976;-181.919;-229.294;33.686;-4.377;29.309;-847;0;28.462;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2002;108.187;24.394;337.441;92.607;0;0;562.629;-318.164;-16.008;-19.846;-1.475;-12.861;-368.354;194.275;8.168;0;-8.633;-29.632;-6.596;0;39.607;-56.359;-53.445;140.830;-157;140.672;-32.828;-8;107.836;0
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;03/2002;227.395;28.390;279.931;7.678;0;0;543.395;-292.175;-58.903;-21.151;-3.690;-29.855;-405.775;137.620;14.526;0;-13.498;-50.376;-5.992;4.167;18.293;-22.670;-55.551;82.070;-3.951;78.119;-24.201;-8.187;45.732;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2002;218.834;11.053;178.941;95;16.195;20.996;446.114;-200.843;-36.946;-6.974;0;-31.888;-276.652;169.462;68.714;0;-100.589;-49.595;-13.592;2.332;24.045;-45.130;-113.815;55.647;-1.463;54.184;-19.752;-19;34.413;0
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;03/2002;265.787;17.574;157.963;-49.399;19.416;0;411.341;-126.950;-20.931;-14.086;0;-81.218;-243.186;168.155;4.272;0;-23.005;-101.250;-11.180;4.255;31.796;-10.398;-105.511;62.644;-358;62.286;-729;-27;61.530;-51.000
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2002;140.746;0;193.927;1;7.117;2.473;344.262;-98.626;-160.148;0;0;-173.317;-432.092;-87.830;22.799;0;-61.823;-58.807;-13.022;0;228.778;-21.524;96.401;8.571;3.163;11.734;-5.164;0;6.570;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2002;4.307;142;159.172;125.209;7.991;4.698;301.519;-128.726;-13.319;-429;0;90;-142.384;159.134;29.972;0;-13.909;-14.719;-22.664;35;17.247;-5.027;-9.065;150.070;-12;150.058;-34.855;-10.293;104.909;0
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;03/2002;169.000;96.619;1.176;0;0;0;266.795;-111.866;-4.761;-70.253;0;-23.017;-209.897;56.897;0;0;-151;-17.926;-1.955;1.620;11.371;-28.371;-35.411;21.486;350;21.836;-7.637;0;14.198;0
