Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2002;23.602.981;26.917.763;3.875.878;37.409.277;5.447.420;97.253.319;48.327.253;0;0;0;1.053.322;0;1.053.322;19.355.352;165.989.246;742.845;28.563.071;195.295.162;102.381;9.197.065;204.594.608
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2002;350.806;0;0;0;11.712.769;12.063.575;0;0;0;0;0;0;0;51.764.807;63.828.382;0;74.810.440;138.638.822;0;12.350.242;150.989.064
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2002;5.158.665;42.430.846;0;25.200.961;3.815.834;76.606.306;18.936.859;0;0;0;0;9.115.348;9.115.348;5.925.858;110.584.371;196.975;13.008.467;123.789.813;0;4.628.121;128.417.934
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;12/2002;13.384.340;20.748.360;23.848;22.496.750;28;56.653.327;13.113.770;0;0;0;2.650.532;421.833;3.072.365;16.233.126;89.072.588;572.528;18.313.506;107.958.622;13.248;10.982.314;118.954.184
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2002;10.428.391;17.841.310;541.444;10.677.768;40.311;39.529.224;11.875.752;0;0;0;4.091.599;472.727;4.564.326;14.395.447;70.364.749;1.958.640;24.614.303;96.937.692;55.622;10.723.206;107.716.519
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;12/2002;3.254.962;5.722.149;63.707;17.268.497;3.072;26.312.387;13.805.586;0;0;0;3.043.365;632.546;3.675.911;10.870.299;54.664.183;656.875;8.903.089;64.224.147;20.788;6.657.538;70.902.473
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;12/2002;3.457.892;4.234.695;62.591;11.631.423;3.972;19.390.574;5.802.465;0;0;0;1.824.029;2;1.824.031;6.555.916;33.572.986;832.567;14.263.564;48.669.118;26.914;5.919.374;54.615.406
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;12/2002;3.345.466;5.335.451;75.611;7.022.150;3.567;15.782.246;517.722;0;0;0;359.315;58.563;417.878;2.692.094;19.409.939;2.106.766;9.116.616;30.633.322;18.843;5.775.829;36.427.993
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;12/2002;1.364.251;5.964.574;0;10.746.480;13.451;18.088.755;6.903.705;0;0;0;0;87.424;87.424;265.560;25.345.445;0;1.912.781;27.258.225;62;1.354.364;28.612.651
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2002;933.600;193.285;0;341.898;8.929;1.477.712;1.366.666;0;0;0;0;0;0;8.480.753;11.325.131;3.307.134;9.917.091;24.549.355;8.418;3.693.301;28.251.075
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2002;811.397;806.231;57.346;5.873.468;4.923;7.553.365;4.063.698;0;0;0;2.574.650;0;2.574.650;2.940.793;17.132.506;3.683.088;3.158.647;23.974.241;22.528;2.371.008;26.367.776
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2002;3.079.340;1.639.273;112.363;8.038.994;57;12.870.027;425.602;0;0;0;36.782;0;36.782;3.700.027;17.032.438;983.414;5.378.890;23.394.741;10.017;1.349.115;24.753.874
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;12/2002;1.303.743;998.697;15.969;1.134.495;34.444;3.487.348;1.894.489;0;0;0;0;404.602;404.602;9.026.448;14.812.887;1.256.659;5.883.963;21.953.509;3.058;2.416.138;24.372.706
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2002;150.677;0;264.136;6.914.930;0;7.329.743;4.202.916;0;0;0;525.198;0;525.198;963.444;13.021.301;2.598.758;1.432.756;17.052.815;2.607;1.741.950;18.797.372
