Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2003;3.761.522;76.954;4.589.492;-289.190;0;440.302;8.579.081;-4.539.174;-323.070;-53.574;-588.717;-706.279;-6.210.814;2.368.267;1.220.270;0;-1.544.369;-1.103.186;-231.890;-341.295;1.477.102;-710.306;-1.233.674;1.134.593;50.664;1.185.258;-686.618;-19.647;478.993;0
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2003;3.154.878;358.920;1.976.876;375.510;205.904;360.671;6.432.759;-2.923.449;-388.358;-284.736;0;-803.378;-4.399.922;2.032.837;789.637;0;-904.924;-999.896;-187.049;178.223;487.332;-1.037.762;-1.674.438;358.399;4.955;363.354;146.168;0;509.523;-289.891
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2003;1.280.624;0;3.641.298;14.334;10;1.154.219;6.090.486;-3.491.624;-180.573;0;0;-157.012;-3.829.208;2.261.278;1.115.614;0;-961.683;-893.312;-138.485;12.784;531.465;-1.287.625;-1.621.241;640.036;13.261;653.297;-309.671;0;343.626;0
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2003;2.129.433;181.049;1.896.039;94.673;7.491;250.641;4.559.327;-1.822.618;-155.848;-144.906;0;-869.602;-2.992.975;1.566.352;1.051.527;0;-625.799;-964.341;-158.314;320.044;917.819;-543.010;-2.074;1.564.278;13.447;1.577.725;-412.670;-80.623;1.084.432;0
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2003;2.911.193;0;471.571;85.054;552;0;3.468.371;-342.284;-2.397.530;0;0;-766.481;-3.506.295;-37.924;0;0;-75.743;-17.573;-25.892;-29.961;2.591.674;-2.597.262;-154.758;-192.682;-6.280;-198.961;-171.180;0;-370.141;0
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2003;1.972.858;146.152;875.008;17.065;0;150.021;3.161.104;-1.662.123;-187.715;-123.500;-29.977;-239.782;-2.243.097;918.007;412.632;0;-324.806;-510.562;-72.950;-94.354;282.374;-268.067;-575.732;342.275;3.173;345.448;-89.527;-33.827;222.095;-129.881
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2003;930.058;84.460;914.959;293.325;178.527;98.652;2.499.980;-995.639;-71.941;-75.648;0;-111.251;-1.254.480;1.245.501;326.720;0;-393.046;-320.667;-113.330;79.470;464.842;-641.005;-597.016;648.484;20.517;669.002;-89.107;0;579.895;0
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2003;1.457.219;62.447;106.768;158.840;91.990;29.785;1.907.050;-636.836;-72.356;-86.630;0;-197.564;-993.386;913.665;299.068;0;-414.316;-546.870;-101.794;-171.880;583.180;-303.869;-656.481;257.184;8.479;265.662;-113.721;-18.573;133.369;0
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2003;349.636;0;1.149.602;0;290;87.570;1.587.098;-942.364;-10.247;0;0;-50.191;-1.002.803;584.296;85.898;0;-238.795;-118.058;-29.908;894;12.953;-69.305;-356.321;227.975;5.524;233.499;-111.893;0;121.606;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2003;479.827;254.400;539.672;-50.558;27.187;36.979;1.287.507;-691.597;-43.246;-175.384;0;-45.909;-956.136;331.370;81.176;0;-83.484;-74.308;-27.171;-79.934;199.394;-65.283;-49.610;281.760;248;282.008;-134.213;0;147.794;-1.800
