Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2001;2.664.228;7.086.065;46.256.217;41.268.277;-2.831.075;38.437.202;114.258;649.616;303.439;-15.934;1.051.379;36.516.147;9.597.760;3.715.728;145.324.726;303.439;145.021.287
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2001;417.012;3.837.578;10.795.893;54.346.520;-3.999.998;50.346.521;0;0;0;0;0;20.551.063;39.233.920;4.619.459;129.801.445;0;129.801.445
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2001;31.849;1.132;9.465.584;30.937.064;-1.283.132;29.653.932;0;0;0;0;0;2.116.516;50.348.725;11.968.307;103.586.045;0;103.586.045
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2001;1.123.617;1.117.997;22.047.663;34.741.682;-2.375.819;32.365.862;89.734;3.552.711;1.621.640;-154.727;5.109.358;15.227.757;8.574.090;4.592.914;90.159.258;1.621.640;88.537.618
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2001;1.519.684;7.172.170;15.684.977;20.410.655;-1.564.691;18.845.964;10.768;2.109.625;1.042.142;-91.006;3.071.529;10.903.870;8.172.738;6.510.781;71.881.713;1.042.142;70.839.571
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2001;1.559.954;1.414.398;27.262.143;11.411.225;-939.539;10.471.686;205.765;1.422.773;735.903;-68.954;2.295.487;10.401.608;2.900.415;1.929.895;58.235.585;735.903;57.499.682
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2001;496.484;7.793.929;10.140.293;17.734.877;-1.061.965;16.672.912;96.475;1.980.065;1.194.886;-96.818;3.174.607;6.971.417;3.336.227;3.907.005;52.492.875;1.194.886;51.297.989
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2001;549.883;845.531;6.212.283;10.024.500;-371.677;9.652.823;185.091;2.015.045;986.303;-207.032;2.979.407;5.394.654;3.083.901;2.283.231;31.001.711;986.303;30.015.408
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2001;823.250;5.754.512;8.125.985;5.823.663;-156.647;5.667.016;17.221;1.956.543;917.883;-111.835;2.779.813;2.454.589;937.657;697.497;27.240.317;917.883;26.322.434
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2001;638.478;11.384.943;4.219.736;6.531.870;-113.613;6.418.257;45.929;334.399;91.248;-10.670;460.907;2.083.288;664.310;377.343;26.247.262;91.248;26.156.013
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2001;245.640;2.767.633;6.703.455;6.655.554;-365.127;6.290.427;32.356;424.974;217.916;-21.806;653.440;4.933.815;2.019.539;989.671;24.603.621;217.916;24.385.704
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2001;333.598;4.362.047;3.279.872;7.365.053;-200.937;7.164.116;53.552;344.446;86.890;-36.167;448.721;4.565.118;2.034.584;188.032;22.376.087;86.890;22.289.197
