Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2001;5.514.883;179.830;4.001.586;-19.407;923.106;104.705;10.704.703;-5.309.812;-1.441.909;-124.427;0;-1.002.557;-7.878.705;2.825.998;1.966.422;0;-2.974.478;-1.653.798;-328.844;166.213;2.595.967;-1.588.250;-1.816.768;1.009.230;42.644;1.051.874;-226.881;-47.087;777.906;0
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;12/2001;5.428.357;850.067;1.867.846;580.942;1.040.379;128.763;9.896.354;-3.211.833;-1.712.496;-670.398;0;-1.102.524;-6.697.251;3.199.103;1.439.474;0;-1.571.144;-1.574.254;-258.299;463.395;546.468;-758.587;-1.712.947;1.486.156;-113.274;1.372.882;-167.781;-74.315;1.130.786;-429.732
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;12/2001;4.134.571;415.142;1.219.718;208.771;414.114;33.702;6.426.018;-1.957.660;-1.915.767;-352.315;0;-583.966;-4.809.708;1.616.310;722.208;0;-665.779;-1.049.593;-132.320;154.700;341.183;-519.442;-1.149.045;467.265;91.805;559.070;51.418;-58.608;551.881;-6.084
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2001;1.491.900;0;3.394.829;-68.060;0;1.439.484;6.258.152;-3.587.519;-213.157;0;-209;-727.262;-4.528.148;1.730.005;1.780.914;0;-2.333.452;-1.539.935;-197.076;-2.309;1.549.279;-1.221.840;-1.964.420;-234.416;-59.303;-293.719;0;0;-293.719;0
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;12/2001;1.697.797;320.022;3.076.860;640.885;136.738;49.662;5.921.964;-2.812.435;-456.602;-260.583;0;-251.996;-3.781.616;2.140.348;549.646;0;-930.971;-642.422;-257.329;158.004;764.544;-993.876;-1.352.404;787.945;47.201;835.145;79.435;-55.541;859.038;-2.381
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2001;2.946.663;536.817;1.837.080;126.668;164.853;122.927;5.735.008;-2.272.647;-488.763;-404.708;0;-574.612;-3.740.730;1.994.278;1.531.276;0;-1.328.417;-1.707.281;-214.474;92.187;1.694.354;-691.898;-624.252;1.370.026;405.857;1.775.883;-147.762;-117.280;1.510.840;-420.936
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2001;3.789.396;0;923.454;172.953;0;0;4.885.803;-402.130;-3.214.827;0;-21.831;-500.721;-4.139.509;746.293;0;0;-132.515;-36.573;-63.629;-90.680;689.624;-97.061;269.167;1.015.460;5.310;1.020.770;-437.414;0;583.356;0
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;12/2001;2.120.287;463.250;680.653;-90.891;105.167;30.206;3.308.672;-846.429;-102.097;-413.177;0;-452.967;-1.814.669;1.494.004;511.296;0;-687.937;-1.019.392;-135.522;29.092;182.698;-369.002;-1.488.766;5.238;40.018;45.256;148.237;-63.620;129.872;-139.767
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;12/2001;764.190;123.368;1.179.626;347.943;75.642;7.278;2.498.047;-825.733;-629.945;-89.873;0;-123.951;-1.669.502;828.545;139.222;0;-177.733;-183.419;-45.282;5.469;139.139;-218.160;-340.764;487.781;-7.237;480.544;-86.961;-66.531;327.052;-31.849
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2001;749.784;492.495;1.193.672;-105.930;95.308;7.476;2.432.805;-1.399.211;-117.450;-338.456;0;328;-1.854.788;578.016;128.714;0;-170.715;-151.293;-27.298;9.904;69.663;-143.753;-284.778;293.239;43;293.282;-60.922;0;232.360;-81.100
