Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;06/2000;1.972.423;9.047.395;56.525.739;31.670.140;-1.693.540;29.976.600;122.044;612.411;300.701;-30.598;1.004.558;35.094.536;8.426.809;3.318.968;145.367.029;300.701;145.066.327
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2000;248.187;3.731.845;13.600.226;60.425.022;-4.298.735;56.126.287;0;0;0;0;0;19.504.560;26.590.911;4.547.413;124.349.430;0;124.349.430
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2000;45.221;1.453;12.362.717;26.849.861;-812.179;26.037.682;0;0;0;0;0;2.500.646;38.740.776;11.689.172;91.377.667;0;91.377.667
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;06/2000;775.429;2.573.760;20.412.768;24.598.895;-1.981.429;22.617.467;74.028;3.513.290;1.684.333;-159.506;5.112.145;14.634.037;8.588.925;4.551.783;79.266.312;1.684.333;77.581.979
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2000;1.551.603;6.607.259;10.540.213;14.855.741;-1.240.098;13.615.643;8.803;1.344.520;749.285;-46.905;2.055.702;6.657.015;5.813.326;4.901.215;51.741.977;749.285;50.992.693
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;06/2000;428.520;6.394.914;6.845.480;12.176.344;-706.120;11.470.224;22.052;1.929.315;1.180.125;-79.633;3.051.860;5.288.894;2.343.916;2.564.627;38.388.435;1.180.125;37.208.310
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;06/2000;1.089.730;1.781.789;4.679.942;7.722.906;-344.475;7.378.431;142.013;2.914.884;1.350.505;-208.431;4.198.970;5.776.430;4.476.181;2.221.279;31.602.752;1.350.505;30.252.247
BANESPA;30135;b1;;C;1;SAO PAULO;SP;06/2000;581.608;1.513.461;14.535.858;4.775.169;-649.948;4.125.221;2.150;360.151;158.925;-4.146;517.079;5.257.528;1.494.794;791.282;28.816.832;158.925;28.657.907
SAFRA;10083;b1;;C;2;SAO PAULO;SP;06/2000;654.988;4.002.576;8.539.634;4.290.933;-204.238;4.086.695;24.922;1.481.610;777.387;-43.140;2.240.780;1.897.719;772.484;669.975;22.864.852;777.387;22.087.465
SANTANDER BRASIL;30379;b1;;C;3;SAO PAULO;SP;06/2000;633.121;2.704.023;6.765.873;3.235.214;-192.063;3.043.151;204.362;847.241;434.688;-56.598;1.429.694;4.238.845;422.282;877.305;20.114.294;434.688;19.679.606
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2000;176.898;1.396.360;6.084.464;4.886.577;-199.820;4.686.758;8.272;417.211;227.628;-17.368;635.743;2.963.580;1.779.116;814.983;18.537.902;227.628;18.310.274
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;06/2000;836.164;4.846.021;3.506.489;5.351.639;-31.228;5.320.411;57.024;353.999;151.547;-43.518;519.052;2.865.823;330.881;214.616;18.439.456;151.547;18.287.909
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2000;65.388;2.560.602;2.810.906;4.791.676;-260.533;4.531.144;27.735;399.019;132.028;-82.191;476.591;5.912.206;900.799;176.760;17.434.396;132.028;17.302.368
NOSSA CAIXA - NOSSO BANCO S.A.;43073394;b1;;I;1;SAO PAULO;SP;06/2000;39.802;1.481.003;10.626.324;1.995.451;-320.182;1.675.269;0;0;0;0;0;921.889;1.381.867;264.156;16.390.310;0;16.390.310
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;06/2000;149.923;1.785.772;4.116.429;4.583.163;-435.908;4.147.255;159.871;937.482;466.540;-145.732;1.418.161;2.945.601;984.144;580.334;16.127.620;466.540;15.661.081
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;06/2000;2.463;559.808;5.327.729;3.659.394;-123.271;3.536.124;12.198;693.295;346.641;-39.914;1.012.220;2.692.935;64.093;443.927;13.639.298;346.641;13.292.657
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;06/2000;50.224;1.055.330;4.992.185;1.479.524;-184.377;1.295.146;2.800;205.091;124.554;-11.476;320.968;1.560.677;285.480;429.298;9.989.308;124.554;9.864.754
MERCANTIL FINASA;20145;b1;;C;2;SAO PAULO;SP;06/2000;48.628;1.935.701;915.829;2.725.018;-54.224;2.670.794;19.744;590.995;311.485;-27.248;894.977;888.709;650.934;884.421;8.889.993;311.485;8.578.508
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;06/2000;28.419;472.302;1.197.410;6.547.586;-1.394.116;5.153.470;0;0;0;0;0;1.109.113;163.893;177.404;8.302.011;0;8.302.011
BANDEIRANTES;10021;b1;;C;3;SAO PAULO;SP;06/2000;82.368;196.219;3.096.180;1.883.645;-103.806;1.779.839;45.309;384.515;209.656;-22.064;617.415;1.619.109;690.577;338.421;8.420.128;209.656;8.210.472
BANESTADO;30142;b1;;C;1;CURITIBA;PR;06/2000;81.666;256.813;3.214.652;1.698.985;-394.583;1.304.402;6.846;225.456;58.405;-162.854;127.852;996.122;803.360;219.978;7.004.846;58.405;6.946.441
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;06/2000;3.687;1.386.092;2.261.102;984.071;-105.567;878.504;8.042;256.500;122.418;-15.256;371.704;1.064.207;864.747;118.542;6.948.584;122.418;6.826.166
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;06/2000;54.055;479.909;3.420.793;2.333.370;-515.971;1.817.399;3.898;29.395;14.719;-14.457;33.554;179.225;688.613;137.903;6.811.452;14.719;6.796.733
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2000;756;125.208;5.025.541;322.254;-2.511;319.743;15.066;269.692;100.017;-24.041;360.735;859.241;48.100;132.957;6.872.280;100.017;6.772.263
MERIDIONAL;20231;b1;;C;3;PORTO ALEGRE;RS;06/2000;82.701;58.661;2.856.886;1.002.506;-107.528;894.978;11.854;427.190;240.242;-86.447;592.838;1.230.581;652.718;289.977;6.659.340;240.242;6.419.098
CHASE;20107;b1;;C;3;SAO PAULO;SP;06/2000;44.466;1.056.395;1.707.958;141.952;-239;141.712;0;485;0;0;485;2.496.594;469.274;16.434;5.933.317;0;5.933.317
BOAVISTA;20066;b1;;C;3;RIO DE JANEIRO;RJ;06/2000;231.749;115.016;2.350.338;1.380.395;-48.521;1.331.874;3.016;143.940;51.333;-17.757;180.532;1.111.368;36.103;187.355;5.544.335;51.333;5.493.002
CSFB GARANTIA;30771;b1;;C;3;SAO PAULO;SP;06/2000;180.022;1.076.909;1.325.659;404.505;-703;403.803;0;0;0;0;0;2.028.373;4.227;51.586;5.070.578;0;5.070.578
CCF BRASIL;20200;b2;;C;3;SAO PAULO;SP;06/2000;74.831;1.713.371;644.230;561.665;-7.380;554.286;3.246;61.038;19.738;-1.873;82.148;888.485;83.332;158.633;4.199.317;19.738;4.179.579
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2000;4.877;354.525;853.446;1.794.499;-22.862;1.771.637;16.791;458.119;238.910;-20.098;693.722;389.834;72.445;153.709;4.294.194;238.910;4.055.284
FIAT;30692;b2;;I;3;SAO PAULO;SP;06/2000;3.942;25.271;96.160;1.519.380;-38.293;1.481.087;19.392;1.816.177;1.103.259;-53.891;2.884.938;108.213;15.505;216.203;4.831.319;1.103.259;3.728.059
BANCO SANTOS S.A.;58257619;b1;;I;2;SAO PAULO;SP;06/2000;3.785;2.163.867;306.076;777.848;-5.461;772.387;0;0;0;0;0;122.731;34.508;143.334;3.546.689;0;3.546.689
