Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;06/2002;6.413.125;169.175;6.207.691;-615.406;2.938.062;131.289;15.243.937;-5.915.660;-4.645.417;-115.239;0;-1.316.540;-11.992.856;3.251.081;2.170.853;0;-2.620.354;-1.711.140;-317.884;956.899;640.343;-979.742;-1.861.025;1.390.056;42.183;1.432.240;-532.260;-76.858;823.122;0
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;06/2002;6.641.625;790.141;3.042.206;-782.187;1.606.300;140.783;11.438.869;-4.289.065;-2.624.052;-589.799;0;-1.342.887;-8.845.803;2.593.066;1.477.929;0;-1.589.167;-1.652.021;-250.341;608.690;296.444;-651.877;-1.760.343;832.723;159.717;992.440;-25.092;-54.795;912.552;-316.249
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2002;10.270.105;0;505.342;307.446;10.691;0;11.093.584;-391.451;-10.236.495;0;0;-482.658;-11.110.605;-17.021;0;0;-115.296;-37.793;-25.098;640.905;230.632;-89.685;603.665;586.644;4.518;591.163;-13.289;-1.465;576.408;0
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2002;1.695.746;0;4.368.090;-83.558;406;1.169.894;7.150.578;-3.839.374;-200.436;0;0;-197.359;-4.237.169;2.913.409;2.016.161;0;-1.703.588;-1.563.134;-240.805;29.396;661.770;-1.368.143;-2.168.343;745.066;-61.416;683.650;-119.216;0;564.434;0
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;06/2002;3.763.964;389.975;2.431.643;-603.362;718.909;32.136;6.733.265;-2.882.430;-1.536.967;-318.349;0;-954.556;-5.692.302;1.040.963;733.793;0;-634.132;-992.026;-136.342;693.471;500.759;-701.997;-536.475;504.488;-16.950;487.538;60.484;-66.773;481.249;-198
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2002;3.790.197;496.291;1.571.876;-90.578;359.980;114.076;6.241.841;-3.110.257;-924.079;-390.214;0;-775.959;-5.200.509;1.041.332;1.726.273;0;-1.278.683;-1.769.822;-221.878;830.581;1.214.361;-472.872;27.960;1.069.291;161.136;1.230.428;-117.580;-109.631;1.003.216;-180.121
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;06/2002;1.835.678;201.325;3.963.725;-735.407;0;214.711;5.480.033;-2.849.057;-461.093;-163.360;-26.581;-340.432;-3.840.523;1.639.510;636.945;0;-860.644;-594.579;-252.999;101.054;1.122.551;-520.782;-368.455;1.271.055;12.100;1.283.155;-24.616;0;1.258.538;-1.699
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;06/2002;2.439.685;317.552;1.738.599;-26.975;317.957;28.626;4.815.443;-2.195.152;-330.887;-276.565;0;-352.847;-3.155.450;1.659.993;538.660;0;-761.704;-1.016.775;-135.756;434.632;86.330;-575.623;-1.430.237;229.756;24.822;254.578;194.775;-56.973;392.380;-89.000
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;06/2002;1.493.227;134.880;1.513.123;260.390;289.435;5.582;3.696.637;-1.217.431;-1.582.815;-76.065;0;-52.545;-2.928.856;767.781;140.134;0;-254.026;-193.097;-23.801;6.920;29.546;-149.794;-444.118;323.663;-2.851;320.812;-102.176;-8.410;210.226;0
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2002;1.580.752;87.749;923.316;577.327;111.991;869;3.282.004;-392.567;-1.573.531;-42.420;0;-66.223;-2.074.741;1.207.263;151.892;0;-205.452;-167.960;-43.234;0;192.797;-87.127;-159.083;1.048.180;2.804;1.050.984;-342.135;-6.348;702.500;0
