Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2003;20.329.876;26.803.715;5.230.157;40.056.324;5.709.533;98.129.605;49.570.019;0;0;0;1.009.917;0;1.009.917;17.213.291;165.922.832;719.728;32.330.008;198.972.568;103.574;10.163.921;209.240.064
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2003;453.869;0;0;0;12.080.496;12.534.365;0;0;0;0;0;0;0;51.269.239;63.803.605;0;74.942.972;138.746.577;0;11.986.239;150.732.816
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2003;4.333.492;43.094.197;0;25.401.212;4.627.517;77.456.417;24.710.271;0;0;0;0;9.652.577;9.652.577;6.552.249;118.371.514;500.606;13.656.585;132.528.704;0;5.193.608;137.722.312
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2003;11.000.122;20.254.218;40.148;23.833.676;274;55.128.438;14.348.197;0;0;0;4.365.405;533.378;4.898.783;16.021.101;90.396.519;335.936;22.076.690;112.809.146;25.108;11.717.225;124.551.480
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2003;7.581.389;17.357.983;1.042.283;12.747.091;68.008;38.796.755;11.363.008;0;0;0;4.503.463;761.863;5.265.326;13.672.081;69.097.170;1.276.691;27.055.754;97.429.616;80.811;11.969.873;109.480.300
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2003;2.560.906;5.522.120;141.283;17.345.493;2.445;25.572.246;5.880.553;0;0;0;3.982.702;712.727;4.695.429;10.400.230;46.548.458;478.110;11.280.363;58.306.930;18.691;6.811.180;65.136.802
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2003;2.929.273;4.236.148;66.180;11.828.682;3.956;19.064.239;1.927.679;0;0;0;1.901.334;0;1.901.334;6.485.182;29.378.434;547.326;14.767.056;44.692.816;26.878;7.164.812;51.884.505
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2003;2.996.107;5.034.083;115.384;8.391.711;2.376;16.539.661;935.364;0;0;0;1.912.311;103.896;2.016.207;3.133.253;22.624.484;1.384.485;11.453.208;35.462.177;15.559;6.160.965;41.638.701
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2003;711.212;851.904;738.395;5.815.412;2.332;8.119.254;4.708.490;0;0;0;3.997.542;0;3.997.542;3.137.694;19.962.980;2.425.459;5.674.125;28.062.564;24.708;2.904.764;30.992.036
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2003;1.228.468;5.986.101;0;10.447.195;13.654;17.675.418;6.375.868;0;0;0;0;59.958;59.958;190.365;24.301.609;0;2.045.064;26.346.673;18;1.486.249;27.832.940
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2003;730.094;180.865;0;348.912;4.142;1.264.013;1.319.447;0;0;0;0;0;0;6.943.295;9.526.755;2.898.286;9.621.631;22.046.672;6.540;3.880.378;25.933.591
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2003;2.684.961;1.621.574;38.776;9.754.836;81;14.100.227;496.324;0;0;0;0;0;0;3.366.312;17.962.864;616.614;5.740.958;24.320.436;9.701;1.412.741;25.742.877
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2003;1.218.724;936.299;39.574;1.093.996;32.517;3.321.110;1.473.129;0;0;0;0;270.523;270.523;8.022.581;13.087.343;1.054.033;6.504.671;20.646.047;3.687;2.790.870;23.440.604
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2003;82.305;0;317.749;7.713.184;0;8.113.238;6.193.728;0;0;0;1.209.307;0;1.209.307;717.079;16.233.353;2.873.677;1.296.898;20.403.928;1.655;1.896.016;22.301.598
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;03/2003;590.313;1.067.040;396.484;3.785.100;118.768;5.957.705;1.718.465;0;0;0;0;0;0;2.637.536;10.313.706;220.489;3.722.811;14.257.006;10.424;1.454.343;15.721.773
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;03/2003;225.765;592.048;6.300;4.792.294;0;5.616.407;737.888;0;0;0;628.938;0;628.938;1.790.705;8.773.939;112.837;1.044.164;9.930.940;2.245;2.638.348;12.571.532
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2003;752.920;2.471.741;36.849;3.371.208;1.874;6.634.591;2.038.651;0;0;0;0;0;0;993.995;9.667.237;14;1.302.291;10.969.542;35;703.346;11.672.923
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2003;112.642;306.029;15.881;351.272;2.144.396;2.930.220;43.700;0;0;0;136.430;0;136.430;3.181.048;6.291.398;5;3.729.496;10.020.898;0;1.183.929;11.204.827
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;03/2003;3.617;0;413.468;231.473;0;648.557;1.397.745;0;0;0;239.206;0;239.206;1.753.676;4.039.184;398.572;2.767.301;7.205.057;688;889.721;8.095.466
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2003;12.842;0;0;1.702.547;0;1.715.389;2.578.376;0;0;0;0;0;0;2.617;4.296.382;213.146;2.605.077;7.114.605;159;542.089;7.656.853
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2003;0;0;244.284;1.906.403;0;2.150.688;1.340.953;0;0;0;273.876;0;273.876;190.450;3.955.966;1.181.179;1.622.711;6.759.857;1.050;695.876;7.456.782
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2003;40.055;0;11.000;184.203;0;235.258;314.412;0;0;0;0;0;0;1.639.206;2.188.876;1.207.214;2.402.343;5.798.433;1.404;1.451.040;7.250.877
SANTOS;50177;b1;;C;2;SAO PAULO;SP;03/2003;44.783;0;26.712;1.237.728;0;1.309.223;2.166.654;0;0;0;0;0;0;1.205.450;4.681.327;230.671;534.981;5.446.980;0;459.424;5.906.403
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2003;16.969;0;62.638;1.385.286;0;1.464.894;24.999;0;0;0;427.871;0;427.871;1.567.762;3.485.526;13.676;803.376;4.302.578;1.713;942.946;5.247.237
BANCO BANQUE NATIONALE DE PARIS BRASIL S.A.;1522368;b1;;I;3;SAO PAULO;SP;03/2003;6.531;0;3.870;96.981;0;107.382;856.300;0;0;0;0;0;0;803.546;1.767.228;507.914;2.405.302;4.680.444;501;390.542;5.071.486
RURAL;31244;b1;;C;2;RIO DE JANEIRO;RJ;03/2003;294.498;38.540;49.728;2.668.591;0;3.051.357;89.931;0;0;0;0;0;0;534.492;3.675.781;418;676.812;4.353.010;37.500;556.483;4.946.993
FIBRA;49951;b1;;C;2;SAO PAULO;SP;03/2003;248.888;0;16.798;616.644;0;882.331;2.393.532;0;0;0;0;0;0;264.206;3.540.068;35.059;941.935;4.517.062;363;372.969;4.890.393
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2003;171.107;109.522;71.191;580.899;184.653;1.117.371;289.837;0;0;0;0;0;0;159.448;1.566.657;0;997.112;2.563.769;0;1.281.336;3.845.105
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2003;276.557;243.273;6.378;1.670.122;0;2.196.330;599.281;0;0;0;0;36.110;36.110;123.112;2.954.833;94;277.988;3.232.914;1.733;395.474;3.630.121
WESTLB;32078;b1;;C;3;SAO PAULO;SP;03/2003;1.368;0;0;14.808;0;16.176;51.559;0;0;0;1.262.202;0;1.262.202;211.745;1.541.682;466.498;1.217.546;3.225.726;48;341.770;3.567.544
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;03/2003;0;0;2.005.423;1.943;0;2.007.366;0;0;0;0;0;0;0;454.276;2.461.642;0;523.393;2.985.035;24.118;535.808;3.544.960
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2003;24.806;0;91.779;1.080.807;0;1.197.393;93.627;0;0;0;29.049;0;29.049;1.216.535;2.536.604;11.793;462.795;3.011.192;1.695;411.658;3.424.545
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2003;0;0;0;5.905;0;5.905;142.273;0;0;0;0;0;0;1.680.557;1.828.735;178.427;1.287.041;3.294.203;55;129.668;3.423.926
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;03/2003;5.431;0;0;21.150;0;26.581;0;0;0;0;282.566;0;282.566;1.459.249;1.768.396;49.991;869.504;2.687.891;385;380.287;3.068.563
ING;51073;b1;;C;3;SAO PAULO;SP;03/2003;1.164;0;0;139.850;0;141.014;0;0;0;0;172.652;0;172.652;256.638;570.304;185.464;1.782.452;2.538.221;0;320.934;2.859.154
BANCO DE TOKYO-MITSUBISHI BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;03/2003;21.048;0;0;76.600;0;97.649;185.380;0;0;0;0;0;0;1.453.579;1.736.608;81.232;537.436;2.355.277;366;368.966;2.724.609
BANK OF AMERICA;50146;b1;;C;3;SAO PAULO;SP;03/2003;2.997;0;0;169.508;0;172.505;98.495;0;0;0;0;0;0;214.139;485.139;286.440;1.322.181;2.093.760;0;604.894;2.698.654
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2003;8.313;0;0;27.236;0;35.548;9.000;0;0;0;220.384;0;220.384;457.855;722.787;494.354;1.132.856;2.349.998;1.743;292.465;2.644.205
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2003;71.503;48.506;1.004;1.366.789;0;1.487.802;22.630;0;0;0;28.817;0;28.817;515.764;2.055.013;2.147;190.462;2.247.622;10.246;323.059;2.580.928
GM;30795;b2;;I;3;;;03/2003;0;0;1.306.041;143.799;0;1.449.841;0;0;0;0;0;0;0;12.523;1.462.364;4.172;599.567;2.066.102;52.848;260.076;2.379.026
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2003;230.791;531.892;1;459.758;97.771;1.320.213;383.085;0;0;0;0;52.444;52.444;96.510;1.852.252;280;371.536;2.224.068;94;118.014;2.342.176
GM LEASING S.A. ARRENDAMENTO MERCANTIL;59274605;n1;;I;3;SAO CAETANO DO SUL;SP;03/2003;0;0;1.306.041;251.600;0;1.557.641;0;0;0;0;0;0;0;12.523;1.570.164;4.172;344.394;1.918.729;52.848;268.993;2.240.570
BANCO DO ESTADO DE SANTA CATARINA S.A.;83876003;b1;;I;1;FLORIANOPOLIS;SC;03/2003;381.924;0;0;306.495;0;688.419;779.437;0;0;0;0;0;0;67.789;1.535.645;0;606.067;2.141.711;0;97.963;2.239.675
