Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;09/2003;6.082.946;23.256.952;74.055.064;64.168.115;-3.750.387;60.417.728;39.137;405.782;160.828;-15.028;590.720;28.329.865;18.920.077;3.641.407;215.294.758;160.828;215.133.930
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2003;1.990;12.167;11.766.983;52.460.342;-5.651.787;46.808.555;0;0;0;0;0;3.614.340;70.964.691;11.068.739;144.237.465;0;144.237.465
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2003;551.450;1.114.458;72.579.334;25.016.391;-3.438.531;21.577.860;0;0;0;0;0;6.150.175;36.897.250;2.276.682;141.147.208;0;141.147.208
BRADESCO;10045;b1;;C;2;OSASCO;SP;09/2003;2.125.367;28.540.520;21.202.803;44.405.718;-3.859.095;40.546.623;63.147;2.197.833;844.731;-122.519;2.983.192;21.698.719;15.361.173;7.407.919;139.866.316;844.731;139.021.585
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2003;1.622.574;21.978.385;21.518.391;32.589.641;-3.525.159;29.064.481;87.748;2.032.146;1.131.730;-75.468;3.176.156;18.433.152;9.736.021;8.810.622;114.339.783;1.131.730;113.208.053
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2003;804.958;10.660.509;11.388.677;22.388.819;-1.381.048;21.007.771;10.230;878.714;456.792;-13.279;1.332.457;9.589.938;4.604.283;3.760.283;63.148.876;456.792;62.692.084
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;09/2003;836.119;8.605.444;18.252.827;13.648.082;-810.487;12.837.594;160.204;342.177;136.716;-11.076;628.021;10.178.640;4.132.566;2.058.477;57.529.688;136.716;57.392.972
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;09/2003;812.115;2.010.252;10.003.255;15.945.877;-905.563;15.040.314;167.071;315.226;134.014;-165.819;450.491;5.472.144;4.132.384;1.866.157;39.787.112;134.014;39.653.098
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2003;3.469.619;4.380.140;5.485.631;10.624.876;-379.328;10.245.548;22.065;2.488.285;1.154.311;-74.402;3.590.259;2.596.505;1.375.997;594.605;31.738.303;1.154.311;30.583.993
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2003;83.863;76.564;15.975.597;3.799.423;-353.925;3.445.498;0;0;0;0;0;1.203.756;2.952.130;350.682;24.088.088;0;24.088.088
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2003;475.794;2.642.551;4.204.090;8.409.393;-658.439;7.750.954;1.281;194.673;39.195;-895;234.254;3.242.430;2.770.249;873.410;22.193.732;39.195;22.154.537
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;09/2003;643.283;7.458.089;2.419.315;7.041.584;-273.386;6.768.198;43.953;372.699;48.116;-13.242;451.525;2.666.157;810.262;585.785;21.802.613;48.116;21.754.497
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2003;14.795;5.317.127;11.357.633;3.343.455;-159.984;3.183.471;13.716;56.297;34.506;-20.990;83.528;741.962;623.517;33.902;21.355.935;34.506;21.321.430
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2003;377.735;3.873.332;5.233.826;5.132.777;-82.678;5.050.099;6.912;193.161;25.524;-38.803;186.793;4.944.389;681.412;187.153;20.534.740;25.524;20.509.217
