Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;09/2002;20.470.137;26.279.150;5.571.112;39.126.527;4.790.670;96.237.595;49.650.092;0;0;0;1.137.742;0;1.137.742;20.183.569;167.208.997;942.730;36.758.496;204.910.223;91.896;8.410.380;213.412.499
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;09/2002;533.581;0;0;0;9.913.331;10.446.913;0;0;0;0;0;0;0;51.680.619;62.127.532;34.968;72.329.678;134.492.178;0;12.551.196;147.043.374
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;09/2002;11.487.775;20.134.187;23.746;24.543.835;1.914;56.191.458;7.229.811;0;0;0;5.073.953;697.409;5.771.362;19.161.033;88.353.664;1.637.762;25.686.938;115.678.365;11.270;10.983.971;126.673.605
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;09/2002;4.218.093;42.795.330;0;26.045.979;2.876.484;75.935.887;12.752.477;0;0;0;0;10.636.998;10.636.998;5.120.368;104.445.730;262.279;14.183.562;118.891.572;0;4.548.377;123.439.949
ITAU;10069;b1;;C;2;SAO PAULO;SP;09/2002;7.703.332;17.432.634;607.064;6.848.488;54.441;32.645.959;11.985.361;0;0;0;3.874.381;412.780;4.287.160;10.648.841;59.567.321;2.262.740;23.944.110;85.774.171;31.954;12.099.937;97.906.062
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;09/2002;2.865.522;5.588.218;103.584;16.343.409;1.513;24.902.247;10.448.168;0;0;0;4.536.107;481.754;5.017.860;11.159.730;51.528.004;870.174;10.770.016;63.168.195;34.142;6.313.500;69.515.837
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;09/2002;3.275.339;4.072.826;64.781;11.145.615;4.128;18.562.688;6.309.929;0;0;0;2.974.651;11;2.974.663;7.741.179;35.588.458;832.556;19.034.638;55.455.652;26.329;5.952.732;61.434.713
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;09/2002;2.679.747;5.193.273;13.813;6.025.333;4.996;13.917.162;1.813.845;0;0;0;1.652.507;20.604;1.673.111;3.600.503;21.004.622;2.760.550;14.029.684;37.794.856;10.687;5.302.270;43.107.812
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;09/2002;1.101.416;1.051.880;14.934;1.455.775;35.121;3.659.126;5.594.555;0;0;0;0;292.689;292.689;11.045.627;20.591.997;2.781.325;9.947.260;33.320.582;3.984;2.019.501;35.344.067
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2002;1.015.349;188.488;0;472.716;2.249;1.678.802;935.543;0;0;0;0;0;0;10.992.577;13.606.922;3.642.008;10.701.965;27.950.895;8.324;3.455.898;31.415.117
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2002;961.019;841.328;40.456;5.734.442;902;7.578.147;4.139.717;0;0;0;2.378.084;0;2.378.084;4.515.976;18.611.924;3.527.000;3.927.799;26.066.724;20.256;2.071.444;28.158.424
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2002;1.176.398;5.822.236;0;10.204.553;11.405;17.214.592;4.206.134;0;0;0;0;123.825;123.825;359.851;21.904.402;0;2.062.325;23.966.727;23;1.177.898;25.144.648
HSBC;51152;b1;;C;3;CURITIBA;PR;09/2002;2.930.642;1.639.281;33.253;6.971.802;91;11.575.069;563.772;0;0;0;55.081;0;55.081;3.329.997;15.523.918;1.519.572;6.222.068;23.265.558;10.404;1.378.395;24.654.357
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;09/2002;38.902;0;151.701;3.779.059;0;3.969.662;1.437.616;0;0;0;2.373.903;409.923;2.783.826;6.189.994;14.381.098;1.399.825;2.653.615;18.434.538;23.155;1.578.259;20.035.952
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;09/2002;170.689;0;139.415;5.931.561;0;6.241.665;3.048.050;0;0;0;1.024.229;0;1.024.229;888.975;11.202.920;3.231.902;1.615.703;16.050.525;1.410;1.705.533;17.757.467
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;09/2002;236.828;613.732;46.000;5.115.471;0;6.012.030;533.630;0;0;0;730.840;0;730.840;5.387.995;12.664.496;734.458;1.101.188;14.500.142;2.437;2.343.466;16.846.044
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;09/2002;669.075;1.096.528;311.520;3.650.035;143.146;5.870.304;1.224.261;0;0;0;473.462;0;473.462;3.553.382;11.121.409;464.746;3.729.564;15.315.719;8.766;1.361.493;16.685.978
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;09/2002;3.790;0;173.861;449.409;0;627.060;3.000.107;0;0;0;277.411;0;277.411;2.494.276;6.398.853;197.083;3.502.745;10.098.682;776;1.169.553;11.269.010
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2002;730.374;2.315.454;34.370;3.159.016;1.736;6.240.950;1.607.250;0;0;0;0;0;0;1.106.906;8.955.107;4.950;1.430.071;10.390.127;35;641.739;11.031.901
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;09/2002;87.658;295.333;20.172;363.595;2.352.100;3.118.858;73.172;0;0;0;158.502;0;158.502;3.663.284;7.013.816;6;2.834.456;9.848.278;0;1.041.217;10.889.495
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;09/2002;118.940;0;0;474.945;0;593.885;1.770.583;0;0;0;0;0;0;1.654.710;4.019.177;1.742.810;2.897.855;8.659.843;959;1.062.146;9.722.948
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;09/2002;0;0;28.975;1.504.896;0;1.533.871;855.143;0;0;0;317.638;0;317.638;236.748;2.943.401;1.579.946;2.675.398;7.198.744;11;745.640;7.944.395
BANCO BANQUE NATIONALE DE PARIS BRASIL S.A.;1522368;b1;;I;3;SAO PAULO;SP;09/2002;5.617;0;3.381;122.637;0;131.636;998.363;0;0;0;0;0;0;1.180.788;2.310.787;1.952.448;2.043.956;6.307.190;427;233.355;6.540.972
BANK OF AMERICA;50146;b1;;C;3;SAO PAULO;SP;09/2002;3.835;0;16.997;959.925;0;980.757;41.965;0;0;0;0;0;0;348.745;1.371.467;1.370.521;2.865.474;5.607.462;0;688.017;6.295.478
ALFA;51293;b1;;C;2;SAO PAULO;SP;09/2002;14.079;0;113.909;1.211.424;0;1.339.412;49.764;0;0;0;497.693;0;497.693;1.713.591;3.600.460;48.167;719.787;4.368.414;1.557;905.202;5.275.173
RURAL;31244;b1;;C;2;RIO DE JANEIRO;RJ;09/2002;310.941;41.521;54.220;2.472.487;0;2.879.169;154.980;0;0;0;0;0;0;864.239;3.898.388;8.966;830.346;4.737.701;24.419;506.096;5.268.216
BANCO SANTOS S.A.;58257619;b1;;I;2;SAO PAULO;SP;09/2002;19.447;0;53.070;929.962;0;1.002.478;2.207.749;0;0;0;0;0;0;945.771;4.155.998;117.866;295.946;4.569.810;0;393.602;4.963.412
EUROPEU;32078;b1;;C;3;SAO PAULO;SP;09/2002;5.998;0;2.750;60.508;0;69.256;94.890;0;0;0;1.077.592;0;1.077.592;95.694;1.337.432;1.388.009;1.660.711;4.386.152;44;315.228;4.701.424
FIAT;30692;b2;;I;3;SAO PAULO;SP;09/2002;0;0;563.721;2.535.192;0;3.098.913;0;0;0;0;0;0;0;178.338;3.277.251;0;458.862;3.736.113;39.134;859.552;4.634.798
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;09/2002;9.680;0;0;129.561;0;139.241;98.000;0;0;0;231.587;0;231.587;382.474;851.302;1.172.873;1.988.014;4.012.189;179;374.968;4.387.336
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;09/2002;20.933;0;142.497;869.667;0;1.033.097;129.500;0;0;0;7.482;0;7.482;1.661.838;2.831.918;70.826;899.480;3.802.223;3.055;401.859;4.207.137
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;09/2002;77.409;0;7.500;241.251;0;326.160;1.156.307;0;0;0;0;0;0;2.985;1.485.452;983.576;1.050.817;3.519.845;117;562.466;4.082.428
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;09/2002;182.808;106.165;58.077;502.826;166.432;1.016.308;611.819;0;0;0;0;0;0;147.928;1.776.055;3;1.056.458;2.832.516;0;1.062.270;3.894.786
