Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2006;10.568.146;28.402;6.235.806;-611.287;78.882;793.054;17.093.005;-7.950.770;-802.197;-18.016;0;-3.075.911;-11.846.894;5.246.111;4.143.618;0;-3.895.794;-2.725.724;-832.879;775.112;1.610.520;-1.328.960;-2.254.106;2.992.005;57.550;3.049.555;-615.982;-277.985;2.155.588;-681.377
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2006;7.789.430;0;5.169.851;571.564;308.645;529.434;14.368.925;-7.853.819;-786.771;0;0;-1.797.923;-10.438.514;3.930.411;2.950.220;0;-2.762.387;-2.411.059;-562.315;1.368.475;455.361;-1.098.725;-2.060.429;1.869.982;-34.791;1.835.191;86.464;0;1.921.655;-386.971
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2006;4.663.123;0;7.623.913;-308.471;5.794;2.202.140;14.186.498;-6.991.343;-878.341;0;0;-636.104;-8.505.789;5.680.709;2.848.707;0;-3.199.292;-2.267.797;-458.548;135.131;938.516;-2.022.662;-4.025.946;1.654.763;-98.153;1.556.610;-177.368;-337.030;1.042.212;-268.786
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;4.810.096;228.182;5.311.543;418.146;5.004;446.487;11.219.459;-7.712.595;-69.317;-172.718;0;-922.150;-8.876.780;2.342.679;2.094.284;0;-1.216.502;-2.129.773;-366.616;806.450;390.805;-879.924;-1.301.278;1.041.401;63.611;1.105.012;124.158;-353.302;875.869;-444.001
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2006;5.222.257;0;1.630.065;241.703;0;278.972;7.372.997;-3.574.806;-136.307;0;-16.684;-1.022.490;-4.750.286;2.622.711;1.219.614;0;-951.406;-1.594.008;-288.898;539.318;119.927;-278.483;-1.233.937;1.388.774;-12.484;1.376.290;-45.928;-174.659;1.155.703;-559.999
BANCO SANTANDER BANESPA S.A.;90400888;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2006;3.696.166;0;3.097.286;330.059;0;192.459;7.315.970;-3.460.014;-202.928;0;-7.461;-734.817;-4.405.221;2.910.750;1.428.945;0;-994.135;-1.459.907;-350.394;81.111;971.683;-1.616.337;-1.939.034;971.715;-31.841;939.874;-89.094;-132.797;717.983;-130.000
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;12/2006;3.425.620;0;2.823.718;378.674;104.120;231.250;6.963.381;-3.984.785;-380.273;0;0;-539.895;-4.904.954;2.058.427;936.523;0;-919.126;-1.024.993;-235.272;731.326;655.750;-1.302.471;-1.158.263;900.165;-20.453;879.711;-37.125;-160.930;681.656;-473.681
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2006;5.152.668;0;1.150.675;123.179;14.236;0;6.440.758;-861.716;-3.246.209;0;0;450.897;-3.657.027;2.783.731;38.110;0;-249.574;-100.252;-150.236;759.424;1.045.032;-621.326;721.178;3.504.909;-17.607;3.487.302;-414.458;-59.004;3.013.841;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2006;3.461.073;261.164;1.319.676;61.483;35.303;187.079;5.325.778;-2.431.921;-50.610;-184.110;0;-773.395;-3.440.036;1.885.742;1.099.990;0;-815.179;-1.379.995;-229.142;177.803;254.878;-272.847;-1.164.493;721.250;-8.862;712.388;-81.479;-134.093;496.816;-138.459
CIA ITAULEASING DE ARRENDAMENTO MERCANTIL;49925225;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2006;18.412;2.808.914;1.789.674;-181.390;0;0;4.435.610;-1.018.281;0;-2.377.869;0;-145.280;-3.541.430;894.180;55.033;0;-2.034;-111.019;-61.759;26.760;82.486;-60.911;-71.444;822.736;595.026;1.417.762;-474.152;0;943.610;0
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;12/2006;1.384.944;0;1.704.212;120;5.124;182.279;3.276.680;-1.414.255;-42.661;0;0;-346.054;-1.802.970;1.473.709;358.186;0;-645.951;-556.484;-119.151;703;59.344;-249.768;-1.153.122;320.587;-34.097;286.490;-94.031;-28.887;163.573;-79.326
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;12/2006;353.596;0;2.993.087;-308.190;0;88.872;3.127.366;-2.718.938;-108.150;0;-2.328;-16.511;-2.845.927;281.439;28.395;0;-39.831;-44.189;-60.223;461.137;34.226;-15.300;364.215;645.655;34;645.689;41.322;-28.314;658.697;-312.000
BANCO FINASA S.A.;57561615;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2006;2.380.026;400.613;5.477;-626;0;0;2.785.489;-1.395.127;-290;-262.213;0;-545.550;-2.203.180;582.310;67.179;0;-4.685;-200.788;-41.250;97.575;39.464;-633.672;-676.177;-93.868;-4.204;-98.072;58.597;0;-39.475;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2006;1.482.671;0;1.479.911;-382.542;45.161;36.885;2.662.086;-1.895.140;-106.219;0;0;24.937;-1.976.422;685.664;134.529;0;-249.600;-275.865;-46.460;245.634;128.369;-148.215;-211.608;474.056;2.537;476.592;-8.369;0;468.223;-212.050
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;712.299;0;1.338.626;391.063;42.955;0;2.484.943;-1.543.802;-175.392;0;0;-2.033;-1.721.228;763.715;150.322;0;-91.544;-90.255;-45.182;142.011;155.326;-230.689;-10.010;753.705;-737;752.969;-136.048;-91.208;525.713;-218.765
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;12/2006;6.751;786.787;1.387.841;1;0;0;2.181.378;-1.367.964;-12.276;-561.604;0;-7.882;-1.949.727;231.651;0;0;-27;-56.934;-12.975;1.548;27.460;-58.365;-99.294;132.357;-1.989;130.368;-34.498;0;95.871;0
SAFRA LEASING S/A ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;;n1;2;19;SAO PAULO;SP;12/2006;1.066;1.585.717;324.997;0;0;0;1.911.780;-399.314;-29.735;-1.189.922;0;-7.515;-1.626.486;285.295;228;0;-5.668;-11.908;-13.595;404;4.132;-28.586;-54.993;230.302;-1.571;228.731;-88.420;0;140.311;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;12/2006;1.807.735;0;31.052;-228.891;0;0;1.609.896;-672.531;0;0;0;-218.261;-890.792;719.104;193.817;0;-71.416;-216.079;-61.859;0;803;-348.765;-503.499;215.605;-8.599;207.006;-52.050;-55.045;99.911;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2006;473.652;1.032.788;33.491;-2.562;0;0;1.537.369;-478.189;-2.004;-1.164.157;0;-70.030;-1.714.380;-177.011;1.308.864;0;-2.392;-570.374;-74.807;967.311;108.548;-310.760;1.426.390;1.249.379;175.695;1.425.074;-347;-675;1.424.052;-374.000
BANCO ITAUBANK S.A.;60394079;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2006;858.416;0;413.403;51.692;83.584;33.234;1.440.329;-577.676;-99.502;0;0;-305.507;-982.685;457.644;248.979;0;-335.200;-338.347;-49.936;-6.347;151.506;-365.581;-694.925;-237.282;3.726;-233.556;87.289;-47.221;-193.488;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;12/2006;566.190;0;629.157;126.064;60.847;16.692;1.398.950;-410.406;-41.747;0;0;-109.343;-561.497;837.453;188.520;0;-314.005;-410.579;-70.463;-19.495;370.332;-270.673;-526.361;311.092;1.155;312.246;-62.803;-9.453;239.990;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;12/2006;808.366;14.410;408.865;-4.155;25.060;139.767;1.392.314;-574.539;-49.929;-8.901;0;-3.930;-637.300;755.014;242.769;0;-344.266;-252.885;-58.427;15.972;32.978;-137.954;-501.813;253.201;-505;252.696;-54.421;-25.512;172.763;-110.000
BANCO SUDAMERIS BRASIL S.A.;60942638;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2006;1.044.996;0;227.144;2.114;27.090;40.818;1.342.161;-576.875;-59.583;0;0;-253.869;-890.327;451.835;146.367;0;-278.762;-184.828;-82.286;109.297;71.791;-126.029;-344.450;107.385;32.520;139.904;-4.263;-22.661;112.980;0
BANCO BBM S/A;15114366;BBM;30207;;b1;2;8;SALVADOR;BA;12/2006;132.213;138;933.038;45.396;0;2.884;1.113.669;-946.417;-41.175;0;-596;-15.788;-1.003.976;109.693;22.575;0;-16.288;-30.453;-9.228;64.471;28.701;-4.878;54.900;164.593;-32;164.561;-44.597;-11.387;108.577;-17.053
