Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2014;13.357.194;302.435.824;106.189.477;619.375.539;-24.454.860;594.920.678;322.096;850.829;314.047;-29.680;1.457.291;171.135.532;68.314.242;30.988.979;1.288.799.217;314.047;1.288.485.170
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2014;17.290.115;222.617.544;191.811.164;389.125.074;-25.554.927;363.570.147;1.351.408;12.502.242;7.677.897;-314.220;21.217.327;175.825.866;67.086.082;66.107.850;1.125.526.094;7.677.897;1.117.848.197
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2014;13.242.976;120.506.953;166.931.496;597.108.812;-26.520.347;570.588.465;0;0;0;0;0;59.834.289;121.145.136;12.425.480;1.064.674.796;0;1.064.674.796
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2014;14.293.519;202.186.184;174.795.093;313.595.460;-21.506.451;292.089.009;74.423;7.841.777;3.734.387;-251.877;11.398.710;88.973.430;55.027.054;48.410.162;887.173.160;3.734.387;883.438.773
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2014;2.651;5.592.573;103.302.156;333.429.568;-2.338.928;331.090.641;0;0;0;0;0;26.202.826;328.064.273;77.155.058;871.410.178;0;871.410.178
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2014;4.856.627;39.808.570;136.594.184;207.010.151;-13.912.610;193.097.541;39.139;6.396.883;3.267.681;-75.373;9.628.331;165.505.011;32.302.127;19.700.097;601.492.488;3.267.681;598.224.807
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2014;2.570.137;27.541.470;29.130.085;56.226.343;-3.977.030;52.249.314;15.598;1.101.054;263.271;-52.340;1.327.583;40.220.797;11.445.087;3.750.357;168.234.830;263.271;167.971.558
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2014;1.263.516;38.888.881;61.138.175;16.986.101;-853.795;16.132.306;0;0;0;0;0;26.736.159;1.365.279;9.069.086;154.593.402;0;154.593.402
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2014;840.623;41.051.399;36.017.479;46.495.453;-1.915.075;44.580.378;52.487;1.647.425;877.219;-15.973;2.561.159;12.358.734;1.619.938;2.522.642;141.552.350;877.219;140.675.131
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2014;190.243;7.374.211;30.637.449;51.100.216;-3.299.589;47.800.627;14.734;802.406;422.908;-34.107;1.205.941;10.946.506;900.325;474.320;99.529.621;422.908;99.106.714
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2014;808.596;11.686.542;18.585.306;11.466.185;-879.630;10.586.555;833;182.640;18.948;-3.048;199.374;15.279.808;2.869.215;864.141;60.879.537;18.948;60.860.588
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2014;797.517;9.315;18.650.627;28.678.340;-1.609.549;27.068.791;227;135.671;61.883;-6.877;190.904;4.690.257;6.863.179;725.064;58.995.655;61.883;58.933.772
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2014;197.642;8.244.319;14.306.918;12.601.812;-865.516;11.736.297;0;0;0;0;0;3.059.864;430.194;229.758;38.204.992;0;38.204.992
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2014;400.110;15.890.594;11.585.564;937.993;-5.575;932.418;0;0;0;0;0;7.445.877;63.421;126.421;36.444.406;0;36.444.406
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2014;8.572;4.503.113;7.468.148;5.462.009;-312.499;5.149.510;0;141.342;0;0;141.342;16.654.806;568.865;92.911;34.587.267;0;34.587.267
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2014;1.049.525;12.810.708;7.111.755;5.427.523;-466.532;4.960.991;0;0;0;0;0;3.348.489;13.430;956.199;30.251.097;0;30.251.097
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2014;54.312;10.936.306;3.246.318;13.272.866;-17.494;13.255.372;0;0;0;0;0;724.529;587.189;125.307;28.929.333;0;28.929.333
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2014;278.212;2.881.722;3.335.685;2.063.303;-6.419;2.056.884;0;0;0;0;0;19.237.436;146.279;34.840;27.971.057;0;27.971.057
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2014;20.247;1.464.726;350.878;22.538.415;-849.307;21.689.108;1.402;323.398;146.550;-8.719;462.631;1.780.591;194.222;235.601;26.198.004;146.550;26.051.454
PAN;31323;b1;;C;2;SAO PAULO;SP;12/2014;39.801;957.537;2.332.440;16.247.896;-872.466;15.375.431;1.381;156.940;116.979;-6.420;268.880;5.088.108;754.753;1.022.575;25.839.525;116.979;25.722.546
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2014;6.118;3.704.445;8.490.847;8.131.820;-35.668;8.096.152;0;0;0;0;0;1.130.236;389.808;72.225;21.889.831;0;21.889.831
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2014;51.688;3.599.383;4.215.853;10.391.982;-202.084;10.189.897;0;0;0;0;0;2.500.153;78.837;109.643;20.745.453;0;20.745.453
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2014;134.908;2.518.628;1.695.579;10.087.783;-443.761;9.644.022;0;0;0;0;0;4.034.638;641.843;250.360;18.919.978;0;18.919.978
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2014;2.201;288.701;3.398.175;1.976.039;-158.241;1.817.798;6.233;705.240;79.773;-1.698;789.548;12.206.490;55.525;43.683;18.602.122;79.773;18.522.349
BMG;30290;b1;;C;2;SAO PAULO;SP;12/2014;59.485;1.300.336;1.793.601;9.475.680;-698.918;8.776.761;16;1.360;1.565;-5;2.936;2.783.749;578.064;1.718.545;17.013.478;1.565;17.011.912
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2014;87.969;3.013.319;2.088.100;9.600.702;-230.012;9.370.689;0;0;0;0;0;2.281.110;8.605;46.619;16.896.411;0;16.896.411
BIC;32119;b1;;C;3;SAO PAULO;SP;12/2014;173.822;157.904;4.286.645;8.038.802;-964.345;7.074.457;3.990;362.854;122.193;-38.604;450.434;2.953.536;463.338;203.565;15.763.702;122.193;15.641.508
