Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;06/2002;7.352.860;4.874.956;68.590.704;49.163.707;-2.690.782;46.472.925;90.932;619.418;276.822;-21.361;965.810;26.578.466;11.481.432;3.869.616;170.186.770;276.822;169.909.948
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2002;43.568;4.664;5.828.304;37.064.582;-2.148.268;34.916.314;0;0;0;0;0;2.483.268;68.016.132;12.518.813;123.811.062;0;123.811.062
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2002;525.608;8.384.785;48.664.620;21.101.836;-2.856.148;18.245.688;0;0;0;0;0;5.512.163;29.637.136;2.448.734;113.418.734;0;113.418.734
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;06/2002;2.099.500;5.401.719;21.407.779;43.847.472;-3.305.156;40.542.316;100.401;3.031.491;1.289.634;-158.610;4.262.916;21.234.237;10.714.432;7.152.705;112.815.604;1.289.634;111.525.970
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2002;2.030.849;13.469.743;15.443.349;25.171.197;-2.537.590;22.633.607;171.048;2.413.354;1.375.077;-113.220;3.846.259;12.889.561;7.816.503;8.931.125;87.060.996;1.375.077;85.685.919
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;06/2002;1.149.994;4.678.758;16.326.308;21.586.626;-1.297.355;20.289.272;22.623;1.364.367;769.534;-47.683;2.108.842;8.621.073;3.006.148;4.097.142;60.277.537;769.534;59.508.003
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;06/2002;3.642.482;1.621.242;24.424.392;12.763.766;-1.114.302;11.649.464;169.323;737.306;361.335;-37.118;1.230.846;11.624.723;2.531.506;2.051.598;58.776.254;361.335;58.414.919
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;06/2002;789.091;521.478;11.270.189;12.721.290;-678.352;12.042.938;226.263;713.078;316.347;-288.509;967.179;5.925.121;2.982.551;2.217.257;36.715.804;316.347;36.399.457
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2002;1.238.040;4.270.214;9.461.521;7.514.311;-167.636;7.346.675;10.018;271.818;40.099;-44.118;277.817;7.385.599;1.385.943;198.627;31.564.435;40.099;31.524.337
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;06/2002;337.052;11.227.366;4.920.711;8.503.461;-251.469;8.251.993;44.876;474.702;53.027;-24.607;547.998;3.078.034;884.513;590.253;29.837.920;53.027;29.784.893
SAFRA;10083;b1;;C;2;SAO PAULO;SP;06/2002;4.167.208;421.659;7.002.912;8.574.432;-258.789;8.315.643;26.053;2.517.811;1.220.104;-90.181;3.673.786;1.585.209;937.872;606.876;26.711.164;1.220.104;25.491.060
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;06/2002;62.672;10.206;17.400.795;3.511.531;-355.476;3.156.055;0;0;0;0;0;961.277;1.745.889;367.086;23.703.981;0;23.703.981
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2002;989.389;2.304.373;4.248.699;6.561.039;-435.885;6.125.155;4.362;238.458;89.994;-3.261;329.553;3.075.776;2.151.141;880.809;20.104.894;89.994;20.014.901
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;06/2002;45.970;4.417.208;3.930.624;6.439.211;-194.016;6.245.195;2.745;216.414;113.415;-3.317;329.256;2.901.690;72.551;367.892;18.310.386;113.415;18.196.972
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;06/2002;119.799;268.630;4.050.686;5.936.274;-435.083;5.501.191;10.900;691.764;264.628;-24.515;942.776;3.714.583;732.002;530.539;15.860.206;264.628;15.595.579
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2002;4.555;255.267;10.726.925;1.917.597;-41.599;1.875.998;16.768;112.584;54.744;-15.632;168.463;1.002.822;134.406;29.595;14.198.030;54.744;14.143.286
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;06/2002;157.178;770.695;5.215.749;5.039.679;-133.140;4.906.539;8.584;255.929;52.786;-3.927;313.371;1.585.556;316.771;539.151;13.805.011;52.786;13.752.225
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;06/2002;27.026;272.759;5.290.168;6.242.767;-2.135.364;4.107.404;0;0;0;0;0;896.899;102.999;146.333;10.843.587;0;10.843.587
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;06/2002;6.606;481.568;5.274.486;3.165.556;-265.356;2.900.201;7.107;99.934;53.438;-12.857;147.623;926.632;53.971;73.823;9.864.910;53.438;9.811.471
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;06/2002;90.573;409.271;4.737.578;3.560.221;-638.450;2.921.771;443;85.958;32.504;-4.816;114.090;529.761;664.953;161.985;9.629.981;32.504;9.597.477
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;06/2002;239.828;3.157.256;3.567.140;110.837;-675;110.162;0;-628;0;0;-628;932.826;71.136;102.573;8.180.293;0;8.180.293
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2002;2.457;885.916;4.159.995;983.227;-295;982.931;0;0;0;0;0;1.136.479;117.033;89.251;7.374.061;0;7.374.061
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;06/2002;91.724;725.965;3.194.218;406.044;-48.335;357.708;0;0;0;0;0;1.187.893;0;57.915;5.615.423;0;5.615.423
BANK OF AMERICA;50146;b1;;C;3;SAO PAULO;SP;06/2002;24.805;601.004;2.583.852;138.986;-4.227;134.758;0;0;0;0;0;1.650.169;8.746;63.871;5.067.205;0;5.067.205
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2002;3.992;198.275;740.342;2.842.115;-25.619;2.816.495;8.715;208.939;54.576;-5.568;266.661;426.839;46.603;192.091;4.691.300;54.576;4.636.724
