Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2012;16.031.545;3.996.410;6.628.343;1.026.893;0;1.958.483;29.641.673;-11.211.697;-868.561;-3.294.018;-18.799;-5.537.737;-20.930.811;8.710.862;2.687.040;1.356.520;-2.490.973;-3.586.013;-915.065;778.581;4.126.443;-4.981.089;-3.024.557;5.686.305;199.866;5.886.171;-980.490;-1.504.345;3.401.336;-1.880.924
BB;49906;b1;;C;1;BRASILIA;DF;03/2012;14.944.307;244.232;6.280.426;-521.086;316.080;1.790.939;23.054.899;-12.605.474;-912.434;-182.162;0;-2.647.411;-16.347.481;6.707.418;2.671.693;1.526.108;-3.655.548;-3.656.421;-833.563;198.354;2.749.843;-1.983.128;-2.982.662;3.724.755;30.603;3.755.358;-838.937;-326.819;2.589.602;-840.365
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2012;12.177.604;2.521.271;7.229.912;-523.339;84.695;1.254.521;22.744.664;-9.864.748;-938.358;-2.159.109;0;-3.285.596;-16.247.810;6.496.854;1.700.244;1.183.720;-2.381.620;-3.237.998;-794.915;910.965;2.251.340;-2.343.697;-2.711.961;3.784.892;-33.678;3.751.214;-957.113;0;2.794.101;-777.420
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2012;10.106.262;601.028;3.036.382;877.749;388.323;973.146;15.982.889;-6.967.823;-245.201;-865.457;0;-3.339.079;-11.417.560;4.565.329;1.648.580;783.211;-1.439.122;-2.926.038;-826.278;136.169;3.028.993;-3.939.546;-3.534.031;1.031.297;532.684;1.563.982;-319.964;-361.832;882.185;-400.000
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2012;8.179.262;0;4.882.294;-357.128;1.356;1.588.179;14.293.964;-6.781.305;-1.649.065;0;0;-1.681.166;-10.111.536;4.182.427;2.792.088;515.330;-3.047.989;-1.766.335;-482.656;70.051;1.045.954;-1.982.721;-2.856.278;1.326.149;-36.085;1.290.064;57.686;-183.495;1.164.255;-278.512
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2012;6.539.283;0;1.830.776;-223.582;14.412;0;8.160.889;-422.677;-5.733.088;0;0;-165.257;-6.321.022;1.839.868;29.866;0;-137.989;-59.032;-72.830;782.708;670.823;-1.273.750;-60.204;1.779.664;14.452;1.794.116;-518.685;-6.565;1.268.867;0
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2012;2.709.100;341.302;1.129.164;-101.424;217.335;445.933;4.741.410;-2.134.249;-235.828;-260.644;0;-936.509;-3.567.230;1.174.180;402.974;219.410;-620.277;-954.014;-165.449;158.500;1.006.156;-788.376;-741.075;433.105;-17.417;415.688;-77.829;-80.858;257.000;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2012;2.885.183;480.557;1.278.363;-653.328;0;119.011;4.109.786;-2.592.614;-352.434;-340.863;-3.839;-1.586.911;-4.876.662;-766.877;124.261;118.674;-235.279;-357.491;-83.525;13.900;854.036;-550.988;-116.411;-883.288;-28.574;-911.862;429.664;-114.389;-596.587;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2012;1.505.675;542.582;789.171;-114.292;0;105.210;2.828.346;-1.527.774;-224.896;-518.092;-1.891;-157.953;-2.430.606;397.740;129.259;62.368;-243.905;-185.526;-69.530;33.709;409.588;-94.505;41.459;439.199;-3.114;436.085;-190.605;0;245.480;0
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2012;159.284;0;1.641.189;168.596;43.285;22.781;2.035.136;-1.199.740;-214.612;0;0;-16.755;-1.431.107;604.029;236.717;7.488;-65.056;-61.299;-58.091;-88.835;437.765;-114.101;294.588;898.617;-17;898.600;-293.850;-203.917;400.832;0
