Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB - PRUDENCIAL;1000080329;b1;;C;1;BRASILIA;DF;09/2015;19.521.507;344.873.728;113.086.973;656.366.971;-31.065.421;625.301.550;541.822;792.330;291.961;-50.043;1.576.071;202.375.010;69.236.647;28.312.281;1.404.283.766;291.961;1.403.991.805
ITAU - PRUDENCIAL;1000080099;b1;;C;2;SAO PAULO;SP;09/2015;17.938.620;224.483.988;219.658.256;419.944.143;-31.040.949;388.903.194;1.553.145;8.705.879;5.343.940;-181.223;15.421.741;233.354.112;72.544.701;42.779.175;1.215.083.787;5.343.940;1.209.739.847
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;;C;1;BRASILIA;DF;09/2015;10.614.611;126.925.316;173.894.391;654.939.496;-31.721.261;623.218.235;0;0;0;0;0;72.989.011;135.713.084;12.776.894;1.156.131.542;0;1.156.131.542
BNDES - PRUDENCIAL;1000081847;b4;;C;1;RIO DE JANEIRO;RJ;09/2015;647.049;29.135.682;146.742.504;397.788.946;-2.859.339;394.929.607;0;0;0;0;0;56.038.160;294.776.731;16.305.068;938.574.801;0;938.574.801
BRADESCO - PRUDENCIAL;1000080075;b1;;C;2;OSASCO;SP;09/2015;12.838.213;153.285.236;167.478.292;333.270.361;-26.684.414;306.585.947;68.961;6.342.572;3.194.838;-208.678;9.397.692;130.449.516;56.957.057;41.533.014;878.524.967;3.194.838;875.330.130
SANTANDER - PRUDENCIAL;1000080185;b1;;C;3;SAO PAULO;SP;09/2015;6.925.985;58.984.059;150.848.246;225.426.754;-14.897.360;210.529.394;28.102;5.698.102;2.830.263;-72.068;8.484.400;200.052.757;54.288.973;16.449.605;706.563.419;2.830.263;703.733.156
BTG PACTUAL - PRUDENCIAL;1000080336;b1;;C;2;RIO DE JANEIRO;RJ;09/2015;22.988.045;41.435.043;94.936.917;73.741.246;-1.550.934;72.190.311;0;0;0;0;0;42.991.770;1.974.741;11.873.746;288.390.573;0;288.390.573
HSBC - PRUDENCIAL;1000080525;b1;;C;3;CURITIBA;PR;09/2015;4.152.946;19.536.384;37.882.276;59.483.160;-4.689.234;54.793.926;7.487;926.646;120.694;-83.468;971.359;43.513.918;14.622.610;3.322.714;178.796.132;120.694;178.675.438
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;09/2015;1.201.605;37.166.734;44.205.636;47.492.582;-2.217.237;45.275.346;88.417;2.457.941;1.185.805;-25.454;3.706.708;10.138.768;2.148.658;2.799.589;146.643.044;1.185.805;145.457.239
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;09/2015;223.959;16.191.456;33.289.515;48.759.836;-3.061.588;45.698.248;7.813;278.572;88.965;-27.836;347.512;13.678.223;713.941;498.019;110.640.872;88.965;110.551.908
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;09/2015;707.923;16.432.629;24.853.185;14.039.898;-773.629;13.266.269;1.027;206.904;19.980;-5.734;222.177;21.450.413;3.113.363;980.454;81.026.412;19.980;81.006.432
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;09/2015;642.892;657.965;20.040.098;29.624.567;-2.047.466;27.577.101;302;124.552;62.151;-7.025;179.980;6.772.371;9.145.290;311.217;65.326.914;62.151;65.264.763
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;09/2015;1.997.996;13.170.825;16.984.073;7.010.860;-355.128;6.655.732;0;0;0;0;0;8.816.064;18.132;794.196;48.437.017;0;48.437.017
