Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;12/2013;74.412.783;140.728.107;25.961.441;238.868.930;7.475.412;487.446.674;226.057.057;3.390.290;77.887.575;2.287.233;26.979.790;0;110.544.888;100.509.382;924.558.001;3.090.969;176.611.961;1.104.260.930;419.311;70.537.212;1.175.217.453
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2013;50.006.936;106.166.141;8.194.490;117.711.568;512.518;282.591.653;306.336.676;8.919.115;7.272.734;24.536.060;16.067.286;181.378;56.976.573;75.906.737;721.811.639;12.080.367;203.375.793;937.267.799;1.090.006;88.966.202;1.027.324.008
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2013;25.165.991;209.573.848;2.353.562;113.801.680;10.160.107;361.055.188;116.574.390;51.039.686;0;23.404.183;6.332.173;3.046.952;83.822.995;161.554.112;723.006.685;89.171;108.006.138;831.101.993;0;27.373.363;858.475.356
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2013;40.736.002;80.717.805;968.168;96.526.317;74.591;219.022.884;261.422.084;5.995.699;4.371.016;41.205.708;11.491.914;604.105;63.668.442;56.085.702;600.199.112;1.809.100;102.993.206;705.001.418;586.887;71.135.989;776.724.294
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2013;0;0;0;0;19.553.698;19.553.698;18.013.555;0;267.732;0;15.988.836;0;16.256.568;434.866.278;488.690.099;334.085;228.302.773;717.326.958;0;45.626.151;762.953.109
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2013;15.516.555;33.589.050;3.748.921;81.494.061;118.440;134.467.027;85.824.660;17.077.414;1.681.646;30.853.503;16.019.051;1.107.465;66.739.080;29.648.346;316.679.112;5.840.819;108.854.925;431.374.856;308.099;63.760.958;495.443.913
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2013;12.478.890;7.094.487;278.318;34.924.602;227.531;55.003.829;4.987.674;3.521.669;1.496.165;23.411.658;1.747.658;0;30.177.150;9.661.728;99.830.381;5.113.870;44.994.956;149.939.207;0;10.009.031;159.948.239
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2013;872.529;1.485.096;3.818.723;4.003.572;277;10.180.197;56.271.187;2.048.679;2.705.305;12.775.958;2.297.022;172.456;19.999.420;16.953.413;103.404.217;7.410.663;11.711.086;122.525.966;26.240;7.559.378;130.111.584
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2013;157.933;0;388.611;19.371.087;0;19.917.631;31.927.207;487.104;2.047.481;6.568.707;6.370.536;0;15.473.829;4.700.658;72.019.325;6.148.669;25.521.896;103.689.890;137.292;12.074.449;115.901.631
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2013;268.648;0;2.387.635;5.815.797;0;8.472.080;32.453.323;187.835;2.532.125;12.941.007;6.872.304;1.504.418;24.037.689;6.652.016;71.615.108;1.362.237;26.822.773;99.800.119;34.287;7.140.683;106.975.088
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2013;5.973.616;1.282.521;100.780;7.351.279;163.287;14.871.484;6.630.286;0;768.662;398.265;0;0;1.166.927;4.670.689;27.339.385;3.521.889;16.544.644;47.405.919;40.095;6.851.341;54.297.355
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2013;3.400.501;6.990.978;351.820;20.152.064;3.346;30.898.709;4.220.707;680.499;0;1.825.383;0;0;2.505.882;3.486.116;41.111.414;112.047;6.729.801;47.953.263;12.588;5.148.638;53.114.488
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2013;235.298;1.872.563;877.366;6.959.872;1.046.347;10.991.446;1.177.595;0;9.619;0;1.477.645;0;1.487.263;3.330.648;16.986.952;1.394;13.789.326;30.777.672;0;3.039.830;33.817.503
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2013;154.114;0;0;2.300.865;0;2.454.979;12.309.948;0;12.436;64.350;0;0;76.786;5.681.679;20.523.391;177.463;8.338.211;29.039.066;35.651;3.319.092;32.393.809
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2013;169.799;0;514;2.292.597;0;2.462.910;3.133.619;0;0;0;0;0;0;8.550.752;14.147.281;3.336.820;8.899.017;26.383.118;1.368;3.569.290;29.953.776
BMG;30290;b1;;C;2;SAO PAULO;SP;12/2013;54.260;0;110.607;6.719.038;0;6.883.904;20.000;10.305;69.145;638.507;2.083.578;0;2.801.535;36.283;9.741.722;153.785;14.846.646;24.742.154;0;3.398.625;28.140.779
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2013;0;0;3.431.238;3.871.220;0;7.302.457;0;0;0;1.549.597;0;0;1.549.597;10.498.735;19.350.790;13.329;5.665.998;25.030.116;210.542;2.210.694;27.451.352
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2013;43.988;3.784.799;6.941.061;42.259;0;10.812.107;7.278.764;0;19.921;0;0;0;19.921;4.425.568;22.536.361;235;476.935;23.013.531;0;799.247;23.812.778
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2013;274.869;0;116.174;1.964.469;0;2.355.512;1.678.384;0;0;0;0;0;0;2.473.038;6.506.935;999.462;13.075.359;20.581.756;3.078;1.622.745;22.207.579
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;12/2013;178.103;0;6.404.376;2.892.875;0;9.475.354;1.092.596;1.471.212;724.857;2.227.844;687.904;0;5.111.817;101.458;15.781.225;21.957;3.388.693;19.191.875;2.460;2.531.525;21.725.860
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2013;80.697;0;104.884;4.443.129;77.300;4.706.011;3.138.921;0;0;1.114.912;0;0;1.114.912;2.023.466;10.983.310;1.313.786;5.893.414;18.190.509;18.711;2.723.335;20.932.555
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2013;22.405;1.944.587;11.612.699;74.362;0;13.654.052;1.744.292;0;4.267;0;0;0;4.267;1.446.614;16.849.226;0;689.713;17.538.939;25;580.839;18.119.803
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2013;42.468;0;432.227;3.087.758;0;3.562.454;112.497;256.315;1.117.794;2.150.519;230.092;0;3.754.720;4.817.185;12.246.856;243.975;2.829.407;15.320.238;30.009;1.917.522;17.267.769
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2013;348.185;14.288;422.294;6.284.813;0;7.069.579;41.101;189.713;400.980;271.161;987.931;474;1.850.258;2.523.268;11.484.207;3.551;2.140.846;13.628.604;20.196;1.958.086;15.606.886
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2013;4.498;0;106.291;123.574;0;234.363;308.817;0;1.754.137;0;0;0;1.754.137;7.704.244;10.001.561;104.584;4.042.395;14.148.539;0;1.174.854;15.323.393
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2013;388.149;0;241.336;3.146.156;3.872;3.779.513;779.644;223.720;246.976;2.904.089;1.441.340;0;4.816.124;1.709.878;11.085.160;4.102;1.397.103;12.486.365;13.636;2.440.276;14.940.278
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2013;1.362.436;2.192.222;132.567;4.125.666;0;7.812.891;3.733.073;75.486;0;159.964;0;0;235.449;625.587;12.407.000;0;630.815;13.037.816;1.744;967.684;14.007.244
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2013;37.324;0;263.510;92.377;0;393.210;2.277.826;30.930;201.326;5.781.221;0;1.114.616;7.128.093;1.425.177;11.224.306;118.879;459.460;11.802.645;17.034;2.020.308;13.839.988
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2013;576.582;284.342;113.404;7.385.276;0;8.359.604;829.646;9.202;170.424;226.265;51.557;0;457.449;69.425;9.716.124;3.639;2.891.702;12.611.465;938;897.906;13.510.309
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;12/2013;0;0;2.713.335;1.239.490;0;3.952.826;0;0;0;569.589;0;0;569.589;0;4.522.415;0;6.835.626;11.358.041;315.044;1.324.635;12.997.720
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2013;10.046;0;0;732.833;0;742.878;15.998;0;0;106.016;0;0;106.016;3.037.003;3.901.896;782.966;6.912.597;11.597.459;37.381;1.004.827;12.639.668
