Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB - PRUDENCIAL;1000080329;b1;;C;1;BRASILIA;DF;09/2015;32.232.102;127.403;19.978.546;883.036;2.472.565;1.321.704;57.015.356;-26.197.472;-24.296.601;-76.704;0;-8.277.246;-58.848.023;-1.832.667;4.381.392;1.884.592;-5.552.901;-4.233.946;-927.901;3.792.627;4.176.078;-5.620.825;-2.100.883;-3.933.550;14.372;-3.919.179;7.436.265;-389.431;3.127.655;-1.220.018
BNDES - PRUDENCIAL;1000081847;b4;;C;1;RIO DE JANEIRO;RJ;09/2015;39.763.800;0;2.560.766;2.413.294;249.345;13;44.987.218;-731.543;-39.019.225;0;0;-309.008;-40.059.776;4.927.442;74.404;0;-375.232;-147.401;-347.283;-1.563.756;936.703;-284.519;-1.707.085;3.220.357;-4.428;3.215.929;-91.450;-20;3.124.459;0
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;;C;1;BRASILIA;DF;09/2015;22.990.784;0;6.491.515;6.265.725;2.193.999;3.041.836;40.983.860;-24.042.362;-6.281.682;0;0;-6.123.293;-36.447.336;4.536.524;4.173.488;1.072.654;-4.670.327;-2.628.243;-754.557;528.404;1.678.918;-4.240.481;-4.840.144;-303.621;-212.215;-515.835;3.677.259;-418.513;2.742.910;-453.347
ITAU - PRUDENCIAL;1000080099;b1;;C;2;SAO PAULO;SP;09/2015;24.148.509;1.007.875;12.863.484;-5.582.447;3.175.513;1.501.117;37.114.052;-22.543.571;-21.895.445;-3.590.590;0;-9.797.510;-57.827.116;-20.713.065;5.444.935;2.399.266;-3.995.236;-5.019.085;-1.066.359;5.937.637;18.726.574;-11.166.569;11.261.164;-9.451.901;579.139;-8.872.762;15.604.320;-834.885;5.896.673;-2.070.065
BRADESCO - PRUDENCIAL;1000080075;b1;;C;2;OSASCO;SP;09/2015;17.919.676;716.603;10.462.876;-6.479.478;4.933.644;1.219.143;28.772.463;-16.283.610;-19.416.445;-586.110;0;-7.943.998;-44.230.163;-15.457.700;3.737.777;1.996.941;-3.608.720;-4.448.286;-651.763;13.783.791;1.355.748;-4.890.294;7.275.194;-8.182.506;-141.535;-8.324.041;12.444.025;0;4.119.984;-1.450.338
SANTANDER - PRUDENCIAL;1000080185;b1;;C;3;SAO PAULO;SP;09/2015;11.613.805;602.779;5.848.476;-8.185.812;0;1.241.256;11.120.505;-15.994.806;-2.371.508;-503.045;-651.483;-3.231.705;-22.752.546;-11.632.042;2.026.164;737.209;-1.744.970;-2.645.966;-350.541;-41.952;15.492.513;-8.039.551;5.432.906;-6.199.136;785.055;-5.414.081;7.033.373;-259.670;1.359.623;-37.185
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;09/2015;3.358.895;100.339;1.327.570;1.607.502;291.699;0;6.686.006;-4.688.261;-115.933;-102.958;0;-1.143.413;-6.050.565;635.441;105.712;126.882;-375.098;-306.857;-86.776;39.172;812.879;-1.693.133;-1.377.219;-741.778;-9.324;-751.103;921.166;-33.128;136.935;0
HSBC - PRUDENCIAL;1000080525;b1;;C;3;CURITIBA;PR;09/2015;3.098.544;181.444;1.967.535;493.862;0;258.151;5.999.537;-3.015.328;-702.889;-145.828;-870.789;-1.194.668;-5.929.502;70.035;416.370;376.688;-1.311.566;-1.236.622;-146.155;32.224;1.705.366;-938.317;-1.102.012;-1.031.977;-20.820;-1.052.797;829.606;-18.305;-241.496;0
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;09/2015;1.987.451;210.720;2.666.878;-740.376;450.005;23.695;4.598.374;-3.923.179;-565.300;-161.802;0;-326.209;-4.976.491;-378.117;142.726;88.943;-275.107;-293.324;-28.047;720.358;410.108;-305.541;460.116;81.999;-242;81.757;351.347;0;433.104;-251.717
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;09/2015;1.322.050;31.503;1.152.926;647.333;534.158;17.798;3.705.768;-802.028;-1.985.429;-23.899;0;-217.570;-3.028.926;676.841;234.002;70.758;-358.522;-373.331;-74.469;25.535;366.961;-328.136;-437.201;239.640;-5.234;234.406;-10.686;-12.685;211.035;0
