Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;03/2017;20.090.248;440.993;14.196.622;1.896.824;129.657;1.923.389;38.677.733;-19.017.474;-1.376.155;-307.873;0;-4.825.331;-25.526.833;13.150.900;5.958.350;2.742.718;-4.449.045;-5.478.400;-1.651.413;357.937;14.792.763;-13.862.651;-1.589.742;11.561.158;26.532;11.587.690;-3.049.813;-3.047.781;5.490.096;-5.047.693
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;03/2017;20.732.658;73.539;15.389.660;-546.474;277.673;1.254.997;37.182.052;-24.864.244;-1.666.445;-42.535;0;-6.768.978;-33.342.201;3.839.851;3.277.349;2.211.862;-4.837.882;-3.943.878;-1.141.688;881.736;6.947.430;-3.632.377;-237.448;3.602.402;-4.472;3.597.930;-815.105;-299.195;2.483.630;-710.301
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;03/2017;23.408.795;0;11.696.414;-2.100.856;0;3.330.945;36.335.298;-19.812.674;-4.520.778;0;-82.583;-5.172.957;-29.588.992;6.746.306;4.692.148;1.326.602;-5.882.142;-2.473.398;-921.829;218.339;1.763.545;-3.622.530;-4.899.265;1.847.041;-57.644;1.789.397;-281.354;-21.046;1.486.997;-372.063
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;03/2017;19.328.164;525.547;12.033.714;2.011.162;41.994;1.360.023;35.300.604;-17.788.530;-869.942;-451.163;0;-8.281.278;-27.390.913;7.909.691;3.411.275;2.365.732;-4.138.658;-5.288.296;-1.230.037;696.434;6.745.621;-4.606.750;-2.044.677;5.865.014;-134.219;5.730.795;-1.659.751;0;4.071.044;-1.844.885
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;03/2017;11.542.109;500.769;6.270.247;2.052.020;1.153.653;1.703.334;23.222.131;-11.525.100;-575.693;-397.512;0;-2.928.457;-15.426.762;7.795.369;2.556.185;996.711;-1.847.107;-2.766.145;-975.398;84.473;5.877.349;-7.633.972;-3.707.904;4.087.465;-62.125;4.025.340;-1.803.240;-320.435;1.901.665;0
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;03/2017;13.605.071;0;5.335.672;-687.802;0;1;18.252.942;-419.999;-11.856.395;0;-301.130;-3.389.246;-15.966.770;2.286.172;38.161;0;-423.930;-113.795;-199.944;111.228;2.194.916;-3.131.038;-1.524.404;761.768;597.355;1.359.124;-986.574;0;372.550;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;03/2017;1.861.033;228.622;2.976.941;100.412;2.039;75.124;5.244.171;-3.546.807;-173.186;-179.229;0;-277.563;-4.176.784;1.067.387;192.413;73.006;-549.064;-305.853;-91.846;92.209;466.685;-277.986;-400.437;666.950;-22.805;644.145;-156.966;0;487.179;0
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;03/2017;2.744.499;22.825;1.162.619;-173.038;12.652;7.959;3.777.516;-2.340.212;-102.702;-22.182;0;-477.318;-2.942.414;835.102;131.030;181.445;-257.331;-273.076;-88.591;-27.109;429.986;-633.879;-537.525;297.577;-16.411;281.165;-149.443;-45.886;85.837;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;03/2017;489.665;0;2.275.347;19.161;423.609;53.633;3.261.414;-1.717.428;-137.065;0;0;-111.195;-1.965.688;1.295.726;350.476;5.936;-131.102;-236.936;-79.955;114.513;435.278;-614.286;-156.076;1.139.650;-24.854;1.114.796;-219.322;-169.145;726.328;0
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2017;1.662.588;9.757;674.578;-91.503;19.399;299.737;2.574.555;-1.295.093;-85.352;-7.411;0;-176.894;-1.564.750;1.009.804;74.449;338.022;-558.307;-416.520;-105.523;6.131;211.550;-382.988;-833.185;176.619;5.883;182.502;-30.368;-23.604;128.530;-81.061
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;03/2017;690.125;16.600;1.012.878;-218.313;305.237;114.621;1.921.149;-777.121;-116.859;-13.715;0;-57.263;-964.957;956.192;326.879;90.052;-353.798;-359.323;-86.993;19.214;370.366;-421.596;-415.200;540.992;6.034;547.027;-216.257;-34.937;295.833;0
