Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;06/2012;33.265.052;7.744.628;12.728.323;-505.226;1.317.549;3.348.032;57.898.357;-23.313.000;-2.232.832;-6.432.513;0;-11.669.924;-43.648.269;14.250.088;5.405.644;2.789.929;-5.019.126;-7.457.023;-1.657.122;2.494.448;6.320.654;-8.564.604;-5.687.200;8.562.888;405.341;8.968.229;-129.234;-2.125.122;6.713.873;-2.337.040
BB;49906;b1;;C;1;BRASILIA;DF;06/2012;30.414.464;476.260;13.689.979;-104.803;0;3.327.652;47.803.552;-24.480.173;-4.636.775;-357.710;-188.573;-5.422.761;-35.085.991;12.717.561;5.531.948;3.072.976;-7.346.824;-7.124.168;-1.642.921;999.939;4.771.253;-2.917.348;-4.655.145;8.062.416;79.877;8.142.293;-1.801.266;-710.329;5.630.698;-1.690.693
BRADESCO;10045;b1;;C;2;OSASCO;SP;06/2012;24.946.891;5.055.108;15.145.726;-2.148.441;903.963;2.276.508;46.179.755;-19.153.615;-4.567.713;-4.398.150;0;-6.912.432;-35.031.909;11.147.846;3.468.509;2.435.728;-4.904.063;-6.486.287;-1.333.231;4.361.061;2.000.768;-4.733.476;-5.190.991;5.956.855;-133.343;5.823.512;-194.149;0;5.629.363;-1.548.500
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;06/2012;20.837.060;1.099.233;6.024.165;-566.531;811.023;1.778.097;29.983.046;-14.723.529;-582.504;-1.659.148;0;-7.600.457;-24.565.638;5.417.409;3.222.600;1.522.615;-2.987.819;-5.817.481;-1.440.893;258.213;6.284.818;-6.563.432;-5.521.379;-103.970;1.039.657;935.687;1.084.711;-569.073;1.451.324;-570.000
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;06/2012;16.590.307;0;9.834.965;-904.021;9.522;3.022.332;28.553.104;-13.375.359;-3.359.229;0;0;-3.634.996;-20.369.584;8.183.520;5.769.030;1.080.237;-6.217.996;-3.615.086;-971.182;152.975;3.181.067;-4.688.674;-5.309.628;2.873.893;-92.146;2.781.746;358.028;-293.426;2.846.348;-552.065
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;06/2012;20.299.506;0;4.100.663;-939.781;17.374;0;23.477.762;-845.887;-19.600.885;0;0;-381.239;-20.828.011;2.649.751;244.577;0;-283.133;-128.404;-145.306;1.659.867;242.956;-406.298;1.184.258;3.834.009;11.532;3.845.541;-1.095.434;-6.595;2.743.512;0
HSBC;51152;b1;;C;3;CURITIBA;PR;06/2012;5.314.609;689.346;2.281.851;192.589;81.257;733.950;9.293.602;-4.008.253;-539.611;-538.478;0;-1.816.453;-6.902.795;2.390.807;525.556;732.214;-1.316.475;-1.876.553;-324.585;326.064;2.124.354;-1.744.026;-1.553.450;837.357;-32.306;805.052;-38.344;-164.248;602.460;-190.000
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;06/2012;6.281.850;983.295;2.498.454;-1.431.215;105.388;184.994;8.622.767;-4.987.079;-788.131;-679.794;0;-3.025.045;-9.480.048;-857.282;244.114;247.889;-478.797;-721.171;-161.413;30.145;894.716;-1.005.702;-950.219;-1.807.501;-72.403;-1.879.904;954.724;-206.981;-1.132.162;0
SAFRA;10083;b1;;C;2;SAO PAULO;SP;06/2012;3.040.189;1.193.472;1.527.067;-297.284;156.103;169.914;5.789.460;-2.982.610;-425.377;-1.138.404;0;-412.079;-4.958.470;830.990;269.608;124.014;-496.369;-375.646;-129.575;259.066;522.300;-205.898;-32.500;798.490;-4.184;794.306;-197.552;0;596.755;0
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;06/2012;2.077.413;51.948;1.311.648;367.287;404.134;112.065;4.324.496;-795.562;-790.692;-40.938;0;-633.324;-2.260.517;2.063.979;600.408;264.482;-664.482;-997.827;-221.079;22.217;260.126;-482.474;-1.218.630;845.349;1.288;846.638;-351.581;-24.554;470.502;0
