Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2011;34.796.030;8.651.336;13.382.586;-1.999.737;1.662.018;4.883.766;61.375.998;-28.940.061;-3.373.408;-7.589.469;0;-10.599.044;-50.501.982;10.874.016;5.480.712;2.672.321;-4.778.787;-8.147.785;-1.515.750;4.694.474;7.818.759;-10.739.892;-4.515.948;6.358.068;915.655;7.273.723;1.352.997;-1.096.702;7.530.018;-2.149.981
BB;49906;b1;;C;1;BRASILIA;DF;12/2011;29.584.154;513.896;16.246.933;283.395;0;3.724.828;50.353.206;-25.490.205;-5.044.742;-366.482;-1.501.009;-5.458.254;-37.860.693;12.492.513;5.259.063;3.051.631;-7.568.481;-6.153.392;-1.640.839;1.128.130;5.147.353;-3.381.020;-4.157.555;8.334.958;82.172;8.417.130;-1.602.102;-764.284;6.050.743;-1.590.707
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2011;24.347.255;5.450.877;14.422.676;-1.449.322;1.339.791;3.270.198;47.381.475;-21.469.019;-7.297.205;-4.742.116;0;-6.842.045;-40.350.385;7.031.090;3.288.860;2.320.517;-5.479.371;-6.599.454;-1.063.501;6.046.561;3.785.576;-4.996.110;-2.696.921;4.334.169;120.642;4.454.811;1.094.784;0;5.549.595;-1.374.109
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2011;19.944.238;1.551.729;6.925.179;-1.637.332;638.770;2.194.797;29.617.382;-15.749.643;-1.113.201;-2.104.570;0;-5.543.055;-24.510.469;5.106.913;2.981.965;1.562.345;-2.820.613;-5.541.091;-1.295.917;320.290;5.422.599;-6.743.893;-6.114.316;-1.007.403;1.734.945;727.542;1.689.288;-633.155;1.783.676;-409.708
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2011;25.456.833;0;3.272.208;111.957;9.588;0;28.850.586;-636.819;-24.579.253;0;0;329.950;-24.886.122;3.964.463;78.996;0;-384.938;-164.316;-183.312;827.187;312.250;-318.471;167.396;4.131.860;-398;4.131.462;-286.215;-76.508;3.768.740;0
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2011;15.279.295;0;10.443.150;-633.154;6.201;3.391.125;28.486.618;-14.361.682;-3.389.527;0;0;-3.839.911;-21.591.121;6.895.498;5.553.639;956.248;-6.028.736;-3.437.012;-925.718;178.462;3.866.985;-4.457.403;-4.293.536;2.601.962;-124.573;2.477.389;1.114.590;-683.762;2.908.217;-424.046
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2011;7.803.085;1.047.322;2.737.209;-922.131;229.848;335.660;11.230.993;-6.485.265;-924.825;-738.716;0;-2.076.745;-10.225.550;1.005.443;254.191;364.110;-443.742;-835.099;-218.264;-151;426.612;-1.695.588;-2.147.932;-1.142.489;-114.280;-1.256.769;680.098;-164.992;-741.663;0
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2011;5.517.006;734.119;2.430.414;688.109;24.045;1.206.379;10.600.072;-5.061.122;-720.102;-535.449;0;-1.902.132;-8.218.804;2.381.268;793.359;436.719;-1.358.916;-2.031.620;-315.836;321.247;1.410.286;-1.176.805;-1.921.565;459.703;-35.558;424.144;245.188;-163.740;505.593;-460.000
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2011;4.046.602;1.856.233;1.893.921;-253.974;283.590;264.312;8.090.684;-3.635.024;-546.245;-1.729.252;0;-664.586;-6.575.107;1.515.577;262.935;129.783;-545.017;-412.173;-180.681;287.470;447.586;-435.748;-445.846;1.069.732;-9.267;1.060.465;-390.953;0;669.511;-668.604
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2011;2.172.366;38.417;1.338.127;345.875;849.117;185.126;4.929.029;-982.206;-974.299;-25.431;0;-781.893;-2.763.830;2.165.199;564.008;245.223;-677.320;-1.078.848;-232.965;20.171;353.572;-744.756;-1.550.915;614.283;44.847;659.130;6.228;-43.476;621.882;0
