Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BB - PRUDENCIAL;1000080329;b1;;C;1;BRASILIA;DF;12/2015;65.743.335;151.845.281;41.482.548;198.876.060;6.306.415;464.253.639;337.327.385;18.121.444;134.822.921;2.106.047;30.052.512;490.609;185.593.533;121.522.110;1.108.696.665;3.289.174;219.839.675;1.331.825.515;459.208;71.314.422;1.403.599.145
ITAU - PRUDENCIAL;1000080099;b1;;C;2;SAO PAULO;SP;12/2015;65.384.491;111.318.802;14.968.586;106.185.105;461.907;298.318.890;353.686.639;14.453.509;13.774.986;18.495.894;24.788.041;4.083.610;75.596.040;103.900.699;831.502.269;31.115.689;263.082.674;1.125.700.632;1.884.279;111.061.419;1.238.646.330
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;;C;1;BRASILIA;DF;12/2015;27.360.343;241.362.624;2.426.627;169.582.919;14.594.551;455.327.064;194.364.467;111.231.696;1.029.810;40.723.156;15.702.944;702.753;169.390.359;222.078.908;1.041.160.799;157.782;135.919.010;1.177.237.591;0;26.616.878;1.203.854.469
BNDES - PRUDENCIAL;1000081847;b4;;C;1;RIO DE JANEIRO;RJ;12/2015;0;0;0;0;14.813.865;14.813.865;0;0;6.498.484;0;28.293.233;0;34.791.718;550.269.874;599.875.457;3.755.332;295.951.813;899.582.602;0;30.993.287;930.575.889
BRADESCO - PRUDENCIAL;1000080075;b1;;C;2;OSASCO;SP;12/2015;23.859.947;91.878.816;470.407;80.771.672;55.030;197.035.872;250.095.112;20.223.220;7.642.250;79.464.284;9.493.612;512.343;117.335.710;70.334.974;634.801.667;19.345.477;140.412.886;794.560.030;501.399;88.919.940;883.981.368
SANTANDER - PRUDENCIAL;1000080185;b1;;C;3;SAO PAULO;SP;12/2015;15.560.523;35.984.838;3.515.785;87.271.282;164.431;142.496.859;134.960.431;23.795.322;2.096.616;58.713.780;13.472.296;1.769.214;99.847.227;52.999.467;430.303.984;22.879.731;167.485.943;620.669.658;385.175;57.071.632;678.126.465
BTG PACTUAL - PRUDENCIAL;1000080336;b1;;C;2;RIO DE JANEIRO;RJ;12/2015;64.265.911;0;1.475.367;21.261.085;0;87.002.363;21.960.541;435.246;1.154.781;11.318.975;5.859.496;18.082;18.786.579;7.947.992;135.697.476;42.898.676;55.884.869;234.481.021;146.203;19.668.231;254.295.455
HSBC - PRUDENCIAL;1000080525;b1;;C;3;CURITIBA;PR;12/2015;10.778.413;5.720.672;1.184.645;38.099.880;332.254;56.115.864;2.247.216;4.051.810;1.913.655;34.157.770;2.127.363;0;42.250.598;9.206.624;109.820.302;8.859.701;45.536.160;164.216.162;0;9.554.385;173.770.548
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;12/2015;606.416;1.775.044;787.202;6.709.059;177;9.877.898;65.799.514;2.268.137;5.531.633;13.007.502;3.080.504;2.148.993;26.036.770;16.259.681;117.973.863;5.533.172;15.077.286;138.584.322;34.141;8.914.850;147.533.312
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;12/2015;81.331;0;1.932.502;2.192.045;0;4.205.878;32.799.922;389.439;3.175.519;13.633.973;8.123.303;572;25.322.806;7.893.208;70.221.813;2.914.382;29.622.868;102.759.063;48.247;7.616.665;110.423.975
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;12/2015;4.887.049;1.048.086;73.800;8.738.439;157.418;14.904.791;7.596.683;401.642;290.432;1.038.813;0;369.305;2.100.193;12.259.847;36.861.515;9.831.960;22.188.445;68.881.919;35.259;7.685.586;76.602.765
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;12/2015;3.174.104;7.573.671;742.811;27.202.060;5.905;38.698.551;7.110.933;853.288;0;1.495.481;0;0;2.348.769;4.511.917;52.670.171;157.951;7.855.040;60.683.162;17.435;6.208.313;66.908.910
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;12/2015;203.631;0;426.885;3.221.668;128.863;3.981.047;2.468.446;0;1.201.180;3.329.029;0;35.259;4.565.469;4.609.553;15.624.515;2.847.546;25.054.877;43.526.938;31.908;2.834.014;46.392.859
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;12/2015;198.796;0;0;4.666.263;0;4.865.059;11.752.374;0;0;196.372;0;45.644;242.016;7.680.324;24.539.773;2.843.299;13.070.562;40.453.634;34.902;3.638.250;44.126.786
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;12/2015;333.005;1.854.853;1.208.803;6.494.814;859.271;10.750.747;1.671.243;0;215.449;0;1.204.023;0;1.419.472;3.790.411;17.631.873;0;20.946.876;38.578.749;0;2.843.186;41.421.935
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;12/2015;226.672;0;0;2.184.081;0;2.410.753;2.726.601;0;0;0;0;27.735;27.735;3.846.843;9.011.932;9.380.186;12.496.341;30.888.459;1.346;4.129.759;35.019.564
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;12/2015;48.445;5.139.865;5.419.365;49.715;0;10.657.391;11.446.527;0;183.022;210.941;0;0;393.963;6.601.995;29.099.875;436;1.245.355;30.345.666;0;1.172.710;31.518.376
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;12/2015;367.820;0;38.740;2.062.886;0;2.469.447;81.538;0;0;197.009;0;0;197.009;6.097.536;8.845.530;2.042.889;16.598.517;27.486.937;8.887;1.761.144;29.256.968
