Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;12/2013;33.010.718;6.135.076;13.434.317;-210.840;1.138.907;2.579.442;56.087.620;-23.765.431;-2.299.666;-5.897.530;0;-8.732.462;-40.695.089;15.392.531;6.215.823;3.775.950;-5.518.576;-8.303.595;-2.764.305;3.938.930;10.516.593;-14.003.408;-6.142.589;9.249.942;409.776;9.659.718;-432.201;-1.456.529;7.770.988;-2.013.193
BB;49906;b1;;C;1;BRASILIA;DF;12/2013;34.579.859;377.953;15.514.621;140.702;214.195;2.645.846;53.473.176;-28.728.733;-5.184.635;-308.208;0;-7.401.570;-41.623.145;11.850.031;6.148.371;3.164.283;-8.666.851;-7.727.961;-2.404.041;1.936.006;7.369.398;-4.176.847;-4.357.642;7.492.389;300.562;7.792.951;-1.159.474;-751.696;5.881.780;-1.757.905
BRADESCO;10045;b1;;C;2;OSASCO;SP;12/2013;26.953.439;3.694.695;10.519.320;-724.669;1.074.927;1.776.216;43.293.928;-21.403.726;-3.578.130;-3.311.796;0;-6.351.199;-34.644.852;8.649.076;4.039.505;3.086.901;-5.628.964;-7.536.637;-1.346.019;4.638.173;4.118.380;-5.197.869;-3.826.530;4.822.546;-299.245;4.523.300;1.628.189;0;6.151.489;-1.158.226
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;12/2013;25.852.316;0;10.530.574;653.503;0;3.587.139;40.623.532;-20.524.439;-4.975.180;0;-263.267;-4.869.006;-30.631.892;9.991.640;7.035.824;1.484.297;-8.412.679;-4.478.347;-1.265.765;207.316;4.210.128;-6.705.035;-7.924.263;2.067.377;-4.951;2.062.426;2.203.340;-682.995;3.582.770;-597.691
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;12/2013;19.961.233;1.796.554;6.805.581;677.899;0;1.333.532;30.574.798;-13.661.474;-365.207;-2.341.466;-400.851;-6.730.320;-23.499.317;7.075.481;3.801.332;1.470.324;-3.205.839;-6.486.329;-1.541.346;149.798;5.041.221;-7.164.901;-7.935.739;-860.258;1.861.826;1.001.568;550.793;-476.797;1.075.564;-29.454
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;12/2013;20.740.713;0;5.752.186;-9.110;0;0;26.483.789;-1.065.214;-19.283.317;0;-53.230;-420.275;-20.822.036;5.661.753;85.648;0;-493.753;-220.645;-290.528;1.963.641;780.689;-1.002.779;822.274;6.484.027;1.646;6.485.673;-1.464.872;-132.027;4.888.773;0
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;12/2013;5.474.293;1.001.450;2.174.620;250.311;132.328;2.557;9.035.559;-4.649.618;-325.760;-953.636;0;-2.313.664;-8.242.678;792.881;258.988;280.106;-533.340;-766.259;-1.323.474;64.977;2.631.739;-1.751.123;-1.138.385;-345.504;-21.617;-367.122;494.347;-165.150;-37.925;0
HSBC;51152;b1;;C;3;CURITIBA;PR;12/2013;4.932.294;539.535;1.918.550;89.046;355.387;323.716;8.158.529;-3.257.490;-173.784;-469.592;0;-1.967.698;-5.868.564;2.289.965;493.873;781.390;-1.577.544;-2.199.039;-319.170;306.688;767.480;-605.715;-2.352.036;-62.071;-75.724;-137.795;201.662;-107.082;-43.215;-252.000
SAFRA;10083;b1;;C;2;SAO PAULO;SP;12/2013;2.879.401;690.091;3.139.665;-272.189;118.333;36.730;6.592.031;-4.228.049;-305.665;-675.256;0;-709.589;-5.918.559;673.472;194.778;111.958;-675.578;-463.356;-617.725;291.984;1.802.200;-664.533;-20.272;653.200;-16.094;637.106;123.132;0;760.238;-337.469
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;12/2013;642.103;0;4.359.110;-411.398;0;11.001;4.600.816;-3.153.192;-679.661;0;-33.642;-63.011;-3.929.506;671.310;1.183.304;8.919;-292.664;-505.263;-162.520;232.566;1.330.228;-36.243;1.758.328;2.429.638;-465.287;1.964.351;-199.080;-347.101;1.418.171;-246.900
