Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BB - PRUDENCIAL;1000080329;b1;;C;1;BRASILIA;DF;06/2015;47.025.982;207.729;28.420.110;259.766;668.576;2.385.406;78.967.570;-44.815.284;-14.085.756;-126.452;0;-10.880.367;-69.907.859;9.059.710;8.251.981;3.320.090;-9.904.674;-7.884.433;-2.614.130;3.101.486;8.249.090;-6.444.358;-3.924.948;5.134.763;5.765.812;10.900.574;-991.524;-1.105.639;8.803.411;-2.212.070
ITAU - PRUDENCIAL;1000080099;b1;;C;2;SAO PAULO;SP;06/2015;39.706.060;2.470.697;21.221.467;66.744;1.365.131;2.671.815;67.501.914;-33.007.514;-12.213.731;-2.619.386;0;-9.443.064;-57.283.694;10.218.220;9.922.837;4.615.107;-6.580.762;-9.893.482;-2.278.823;5.074.329;20.153.841;-18.426.164;2.586.882;12.805.102;386.221;13.191.323;1.547.406;-3.757.586;10.981.144;-2.939.632
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;;C;1;BRASILIA;DF;06/2015;39.524.883;0;17.353.810;2.019.157;0;5.140.712;64.038.562;-34.625.490;-7.575.090;0;-1.957.628;-9.582.927;-53.741.135;10.297.427;8.018.304;1.980.055;-9.628.111;-5.095.035;-1.619.311;317.307;4.809.171;-8.354.431;-9.572.049;725.378;-252.703;472.675;2.759.157;-435.226;2.796.606;-816.147
BRADESCO - PRUDENCIAL;1000080075;b1;;C;2;OSASCO;SP;06/2015;31.955.183;1.585.222;20.305.650;-1.588.147;1.790.116;2.035.409;56.083.433;-28.184.027;-10.353.080;-1.316.318;0;-7.973.094;-47.826.520;8.256.913;7.015.098;3.642.195;-6.200.104;-8.143.816;-1.970.779;9.279.366;3.355.405;-7.653.453;-676.088;7.580.825;-137.146;7.443.679;1.274.575;0;8.718.254;-1.996.206
BNDES - PRUDENCIAL;1000081847;b4;;C;1;RIO DE JANEIRO;RJ;06/2015;38.422.263;0;7.939.457;-407.431;246.301;0;46.200.589;-1.424.300;-34.648.855;0;0;-650.127;-36.723.282;9.477.307;159.720;0;-732.485;-271.880;-498.636;-937.649;939.477;-802.704;-2.144.157;7.333.150;458.780;7.791.930;-4.252.867;-24.495;3.514.568;0
SANTANDER - PRUDENCIAL;1000080185;b1;;C;3;SAO PAULO;SP;06/2015;20.967.785;1.290.194;10.137.622;-1.783.715;244.770;1.518.656;32.375.312;-21.099.660;-870.338;-1.097.323;0;-5.154.166;-28.221.487;4.153.825;3.929.782;1.396.386;-3.189.076;-6.013.353;-1.116.131;-182.527;17.720.918;-11.947.577;598.422;4.752.247;112.384;4.864.631;411.274;-529.203;4.746.702;-2.059
HSBC - PRUDENCIAL;1000080525;b1;;C;3;CURITIBA;PR;06/2015;5.576.853;402.211;3.135.005;1.044.939;0;413.846;10.572.854;-5.071.835;-589.721;-326.788;-168.741;-2.229.147;-8.386.232;2.186.623;800.349;757.145;-1.842.689;-2.127.868;-356.679;195.134;1.821.459;-1.616.122;-2.369.272;-182.649;-32.052;-214.701;255.384;-36.658;4.024;-5
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;06/2015;6.235.726;443.938;2.384.965;485.785;238.052;0;9.788.467;-6.182.826;-185.952;-443.404;0;-1.202.858;-8.015.040;1.773.427;210.791;251.884;-642.580;-571.270;-199.436;77.050;508.725;-1.050.245;-1.415.080;358.347;-17.491;340.855;45.395;-118.474;267.776;0
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;06/2015;3.565.137;321.921;4.985.624;-214.114;224.516;46.353;8.929.438;-6.680.604;-527.477;-250.483;0;-764.149;-8.222.713;706.725;238.805;141.250;-696.770;-573.670;-113.410;728.857;855.881;-673.096;-92.153;614.571;-30.792;583.780;303.190;0;886.970;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;;C;2;RIO DE JANEIRO;RJ;06/2015;1.234.059;0;4.057.179;1.167.119;0;50.962;6.509.319;-5.066.117;-2.433.169;0;-440.215;-176.900;-8.116.402;-1.607.083;980.137;14.476;-450.861;-639.917;-577.858;808.111;18.444.030;-16.489.669;2.088.449;481.366;1.361.935;1.843.301;907.768;-519.591;2.231.478;-422.000
